snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-02 10:00:00,58.1939851592,3.50267195578,121.20692257,17.1850106072,62.8816790417,0.0,0.0,16.8811345581,0.0,0.528265098269,0.0,6047.536942703708
2030-01-02 11:00:00,58.1939851592,3.49036503254,121.20692257,17.1246296726,62.8816790417,0.0,0.0,28.136402078,0.0,0.433265739351,0.0,6143.834899102619
2030-01-02 12:00:00,58.1939851592,3.49383137776,121.20692257,17.1416364549,62.8816790417,0.0,0.0,35.3808443376,0.0,0.385171847555,0.0,6170.268934397437
2030-01-02 13:00:00,58.1939851592,3.50102963496,121.20692257,17.1769529584,62.8816790417,0.0,0.0,35.9164845994,0.0,0.376842022358,0.0,6120.429657155313
2030-01-02 14:00:00,58.1939851592,3.49672465784,121.20692257,17.155831632,62.8816790417,0.0,0.0,27.9822469552,0.0,0.385402541146,0.0,6068.617000779154
2030-01-02 15:00:00,58.1939851592,3.5097933384,121.20692257,17.2199499442,62.8816790417,0.0,0.0,13.5809060038,0.0,0.39915074116,0.0,6143.89503316827
2030-01-02 16:00:00,58.1939851592,3.77171904886,121.20692257,18.5050249296,62.8816790417,0.0,0.0,0.0,230.41684356025735,0.442351850059,0.0,6409.3787515143795
2030-01-02 17:00:00,58.1939851592,3.78170575715,121.20692257,18.5540222923,62.8816790417,0.0,0.0,0.0,0.0,0.461926346918,0.0,6610.5640178937365
2030-01-02 18:00:00,58.1939851592,3.90561362146,121.20692257,19.1619461827,62.8816790417,0.0,0.0,0.0,565.935111376,0.479539817092,0.0,6600.053237738287
2030-01-02 19:00:00,58.1939851592,2.49913007247,121.20692257,12.2613757001,62.8816790417,0.0,0.0,0.0,0.0,0.501527822699,0.0,6409.469975301047
2030-01-02 20:00:00,58.1939851592,1.99770506647,121.20692257,9.80125549602,62.8816790417,0.0,0.0,0.0,0.0,0.52538921842,0.0,6057.556423452032
2030-01-02 21:00:00,58.1939851592,2.33079568287,121.20692257,11.435483836,62.8816790417,0.0,0.0,0.0,0.0,0.537488754603,0.0,5616.72217874125
2030-01-02 22:00:00,58.1939851592,2.68817867018,121.20692257,13.1888968034,62.8816790417,0.0,0.0,0.0,0.0,0.562129025354,0.0,5101.0930195429455
2030-01-02 23:00:00,58.1939851592,3.13119995243,121.20692257,15.362473299,62.8816790417,0.0,0.0,0.0,0.0,0.58293126887,0.0,4659.083501562661
2030-01-03 00:00:00,58.1939851592,8.08233597277,121.20692257,39.6540216088,62.8816790417,0.0,0.0,0.0,0.0,0.596386171191,0.0,4445.204220276951
2030-01-03 01:00:00,58.1939851592,8.12608460393,121.20692257,39.8686636592,62.8816790417,0.0,0.0,0.0,0.0,0.614781151152,0.0,4326.79656333154
2030-01-03 02:00:00,58.1939851592,8.04551304344,121.20692257,39.473358835,62.8816790417,0.0,0.0,0.0,0.0,0.647631148027,0.0,4173.394561854409
2030-01-03 03:00:00,58.1939851592,8.06144006108,121.20692257,39.551500885,62.8816790417,0.0,0.0,0.0,0.0,0.688866144421,0.0,4039.261642203477
2030-01-03 04:00:00,58.1939851592,8.22517595238,121.20692257,40.3548313323,62.8816790417,0.0,0.0,0.0,0.0,0.718475336267,0.0,3961.937415281101
2030-01-03 05:00:00,58.1939851592,8.33797893252,121.20692257,40.9082718014,62.8816790417,0.0,0.0,0.0,0.0,0.755390638624,0.0,4095.488220813516
2030-01-03 06:00:00,58.1939851592,9.65569329412,121.20692257,47.3733177912,62.8816790417,0.0,0.0,0.0,0.0,0.798107733585,0.0,4533.362396823246
2030-01-03 07:00:00,58.1939851592,9.61202852615,121.20692257,47.1590871952,62.8816790417,0.0,0.0,0.0,0.0,0.833442185532,0.0,5080.468671325567
2030-01-03 08:00:00,58.1939851592,9.99669500485,121.20692257,49.0463599972,62.8816790417,0.0,0.0,0.0,0.0,0.912409878392,0.0,5529.603053397371
2030-01-03 09:00:00,58.1939851592,9.74957813615,121.20692257,47.833941003,62.8816790417,0.0,0.0,9.98391007089,565.935111376,0.9644353765,0.0,5867.315966096534
2030-01-03 10:00:00,58.1939851592,9.65927844553,121.20692257,47.3909074672,62.8816790417,0.0,0.0,28.022905722,0.0,1.11164590128,0.0,6045.244893929247
2030-01-03 11:00:00,58.1939851592,10.0422536832,121.20692257,49.2698826053,62.8816790417,0.0,0.0,40.7087272918,57.20640987912748,1.11165354283,0.0,6128.576391287631
2030-01-03 12:00:00,58.1939851592,10.0441825366,121.20692257,49.2793460568,62.8816790417,0.0,0.0,44.9753254086,0.0,1.142324286,0.0,6147.774703090987
2030-01-03 13:00:00,58.1939851592,9.73206470648,121.20692257,47.7480156071,62.8816790417,0.0,0.0,41.4663187188,0.0,1.19519044605,0.0,6099.005566772295
2030-01-03 14:00:00,58.1939851592,9.62006541526,121.20692257,47.1985182428,62.8816790417,0.0,0.0,31.4878260234,0.0,1.24828140957,0.0,6053.362174641656
