snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-12-10 00:00:00,55.1867269055,5.76749052254,349.367618054,7.97755500008,2.98564353422,0.0,0.0,0.0,0.0,45.7670765231,57.7076522354,1260.5818531941616
2030-12-10 01:00:00,55.1867269055,5.77288760887,349.367618054,7.98502021444,2.98564353422,0.0,0.0,0.0,0.0,49.5494053214,60.3268503607,1221.8859798712415
2030-12-10 02:00:00,55.1867269055,5.72242269286,349.367618054,7.91521747415,2.98564353422,0.0,0.0,0.0,0.0,57.1377608731,60.2226377056,1178.7144884031054
2030-12-10 03:00:00,55.1867269055,6.13470827637,349.367618054,8.48548818466,2.98564353422,0.0,0.0,0.0,0.0,61.4228687207,55.7569202553,1145.6518350827848
2030-12-10 04:00:00,55.1867269055,6.47502695192,349.367618054,8.9562147409,2.98564353422,0.0,0.0,0.0,0.0,66.1044485381,61.1914386796,1143.2228618472768
2030-12-10 05:00:00,55.1867269055,6.42285223896,349.367618054,8.8840470207,2.98564353422,0.0,0.0,0.0,0.0,65.9444437233,60.6552603519,1257.3382757125826
2030-12-10 06:00:00,55.1867269055,8.79312302457,349.367618054,12.1625899994,2.98564353422,0.0,0.0,0.0,0.0,59.5333335005,57.2577334789,1493.7228672711663
2030-12-10 07:00:00,55.1867269055,11.0083722201,349.367618054,15.2267081331,2.98564353422,0.0,0.0,0.0,0.0,54.7219100329,54.3268701857,1716.3643902754766
2030-12-10 08:00:00,55.1867269055,11.8391435599,349.367618054,16.3758255924,2.98564353422,0.0,0.0,0.0,0.0,52.6163836774,53.1255420735,1825.377307491036
2030-12-10 09:00:00,55.1867269055,11.8902906676,349.367618054,16.4465719358,2.98564353422,0.0,41.942163999,0.0,0.0,48.9144449749,52.3342557793,1869.7715498528237
