snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,PV,SCGT,Wind,Wind offshore,demand
2030-06-04 06:00:00,214.262816583,12.757241102,156.957433553,11.2246040329,1947.2359943249999,0.0577755610487,1908.30401319,156.527043082,0.0,22.7921855067,102.233248511,3149.7067927808293
2030-06-04 07:00:00,214.262816583,12.8678055615,156.957433553,11.3218854332,1947.2359943249999,0.0577755610487,1908.30401319,384.105681613,0.0,29.2245196059,102.798852708,3400.2439882171875
2030-06-04 08:00:00,214.262816583,12.817349321,156.957433553,11.2774909347,1947.2359943249999,0.0577755610487,1908.30401319,589.148381404,0.0,30.5659037394,98.9152927114,3507.565805520291
2030-06-04 09:00:00,214.262816583,12.8043206441,156.957433553,11.2660275048,1947.2359943249999,0.0577755610487,1908.30401319,744.83376623,0.0,28.8697967313,90.3137180382,3532.9950941018305
2030-06-04 10:00:00,214.262816583,12.5227398598,156.957433553,11.0182754414,1947.2359943249999,0.0577755610487,1908.30401319,869.280864239,0.0,29.8954440735,69.1579008357,3571.5615527049235
2030-06-04 11:00:00,214.262816583,12.3658130331,156.957433553,10.8802015836,1947.2359943249999,0.0577755610487,1908.30401319,931.994889012,0.0,24.8223475429,73.245039652,3592.00785450141
2030-06-04 12:00:00,214.262816583,12.6887658428,156.957433553,11.1643552954,1947.2359943249999,0.0577755610487,1908.30401319,920.712699453,0.0,21.5453944288,80.2493928617,3549.424302933837
2030-06-04 13:00:00,214.262816583,12.8953869118,156.957433553,11.3461531987,1947.2359943249999,0.0577755610487,1908.30401319,871.930494843,0.0,18.5504404284,82.3525890845,3501.9031156763162
2030-06-04 14:00:00,214.262816583,14.0834916761,156.957433553,12.3915207215,1947.2359943249999,0.0577755610487,1908.30401319,750.364871623,0.0,18.9723464312,92.4437566907,3469.038782652071
2030-06-04 15:00:00,214.262816583,16.6568047654,156.957433553,14.6556795823,1947.2359943249999,0.0577755610487,1908.30401319,579.616668622,0.0,22.9838041408,107.090467442,3537.307673394038
2030-06-04 16:00:00,214.262816583,16.6052578214,156.957433553,14.6103254159,1947.2359943249999,0.0577755610487,1908.30401319,427.857167525,0.0,27.3099304617,119.877166131,3557.069483506653
2030-06-04 17:00:00,214.262816583,16.7235916754,156.957433553,14.7144428065,1947.2359943249999,0.0577755610487,1908.30401319,281.353724776,0.0,31.4825880769,131.202964324,3502.4847927656965
2030-06-04 18:00:00,214.262816583,16.5320462199,156.957433553,14.5459093536,1947.2359943249999,0.0577755610487,1908.30401319,150.415636051,0.0,34.5707104126,138.059503395,3459.502095224442
2030-06-04 19:00:00,214.262816583,15.7317985913,156.957433553,13.8418023537,0.0,0.0577755610487,1908.30401319,54.6055845479,0.0,32.7792859913,133.421845319,3395.191988896106
2030-06-04 20:00:00,214.262816583,15.9823615624,156.957433553,14.0622630406,0.0,0.0577755610487,1908.30401319,0.5343138047,0.0,29.2669518726,117.621768337,3276.1876168206295
2030-06-04 21:00:00,214.262816583,15.6908449179,156.957433553,13.8057687972,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,29.4678897355,102.358138798,3029.755118016934
2030-06-04 22:00:00,214.262816583,13.9853134243,156.957433553,12.3051374673,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,29.42882689,76.7216299843,2659.78313762734
2030-06-04 23:00:00,214.262816583,13.3922994516,156.957433553,11.7833673623,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,28.9407385633,60.3416353543,2401.713998514016
2030-06-05 00:00:00,214.262816583,12.5101743584,156.957433553,11.0072195417,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,27.4949254348,48.3386813615,2482.5566916364915
2030-06-05 01:00:00,214.262816583,11.2799206293,156.957433553,9.92476677156,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,27.0651865026,41.4888981383,2448.297742016837
2030-06-05 02:00:00,214.262816583,11.3147334929,156.957433553,9.95539726651,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,29.7137297043,39.8733745337,2406.2778397741313
2030-06-05 03:00:00,214.262816583,11.061481116,156.957433553,9.73257027533,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,33.0792719238,37.8611341922,2391.794221090476
2030-06-05 04:00:00,214.262816583,10.9613605156,156.957433553,9.64447802354,1947.2359943249999,0.0577755610487,1908.30401319,0.024214349658,0.0,38.5655822042,29.0293812145,2475.7529006355776
2030-06-05 05:00:00,214.262816583,13.299365541,156.957433553,11.7015984015,1947.2359943249999,0.0577755610487,1908.30401319,44.8127341174,0.0,41.4327250275,19.96572407,2853.7156876457693
2030-06-05 06:00:00,214.262816583,15.9886219014,156.957433553,14.0677712712,1947.2359943249999,0.0577755610487,1908.30401319,132.884350433,0.0,50.4187814141,14.6949550725,3339.4788727701334
2030-06-05 07:00:00,214.262816583,16.069662662,156.957433553,14.1390759084,1947.2359943249999,0.0577755610487,1908.30401319,231.963421725,0.0,60.1168256525,11.3707113994,3580.961341795778
2030-06-05 08:00:00,214.262816583,14.2621877485,156.957433553,12.5487484982,1947.2359943249999,0.0577755610487,1908.30401319,334.44014899,0.0,64.2093694581,9.21979729995,3670.9415763722
2030-06-05 09:00:00,214.262816583,13.6222585862,156.957433553,11.9856995287,630.7227119931622,0.0577755610487,1908.30401319,431.464944501,0.0,70.3387997727,7.2751229768,3690.6659225366866
2030-06-05 10:00:00,214.262816583,15.2601067012,156.957433553,13.4267788663,249.2831619311778,0.0577755610487,1908.30401319,535.239433837,0.0,63.1464872421,7.51860790711,3713.6423084091102
2030-06-05 11:00:00,214.262816583,15.7503256089,156.957433553,13.8581035614,1947.2359943249999,0.0577755610487,1908.30401319,620.01417056,0.0,63.1271821544,6.49669375989,3722.9874508387834
2030-06-05 12:00:00,214.262816583,15.9261828641,156.957433553,14.0128335723,1947.2359943249999,0.0577755610487,1908.30401319,642.371366911,0.0,62.6159781605,5.57220349609,3670.6624277060614
2030-06-05 13:00:00,214.262816583,15.8849453089,156.957433553,13.9765502393,0.0,0.0577755610487,1908.30401319,592.038376283,0.0,63.4296282894,4.51795958973,3607.8097534651115
2030-06-05 14:00:00,214.262816583,15.1924233227,156.957433553,13.367226874,1947.2359943249999,0.0577755610487,1908.30401319,512.169523075,0.0,65.0002519766,4.12414701534,3559.0981703820603
2030-06-05 15:00:00,214.262816583,14.4629967128,156.957433553,12.7254325549,1947.2359943249999,0.0577755610487,1908.30401319,442.061624322,0.0,70.6871098725,7.16589145339,3602.3800161407094
