snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-12-18 09:00:00,127.242403639,14.991359395,188.384000266,29.3847338275,1236.67302115,603.821391268,1911.48982958,0.0,64.6697638372,0.0,1460.45614663,3037.58624798,4362.205682542439
2030-12-18 10:00:00,127.242403639,13.8991309825,188.384000266,27.2438445103,1236.67302115,603.821391268,1911.48982958,0.0,159.12174664,0.0,1265.68075133,2516.12805495,4391.628577058238
2030-12-18 11:00:00,127.242403639,13.9291785854,188.384000266,27.302741158,1236.67302115,603.821391268,1911.48982958,0.0,227.107931755,0.0,1209.26650865,2352.78299088,4396.989354779476
2030-12-18 12:00:00,127.242403639,14.4210795766,188.384000266,28.266921878,1236.67302115,603.821391268,1911.48982958,0.0,252.722738695,0.0,1265.05127228,2284.97783603,4368.68349796565
2030-12-18 13:00:00,127.242403639,13.4043540623,188.384000266,26.2740266491,1236.67302115,603.821391268,1911.48982958,0.0,229.640540665,0.0,1241.88013206,2230.12178568,4322.087633853414
2030-12-18 14:00:00,127.242403639,13.2542071407,188.384000266,25.9797219627,1236.67302115,603.821391268,1911.48982958,0.0,169.86801378,0.0,1299.0838143,2363.85941326,4299.781993502062
2030-12-18 15:00:00,127.242403639,10.8068175241,188.384000266,21.1825657768,1236.67302115,603.821391268,1911.48982958,0.0,77.9144297311,0.0,1377.40401133,2569.2011703,4390.609224052492
2030-12-18 16:00:00,127.242403639,13.4090908867,188.384000266,26.2833113523,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,1487.88865417,2710.99964445,4603.526484123192
2030-12-18 17:00:00,127.242403639,11.4822704592,188.384000266,22.5065287469,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1463.32199631,2717.64395855,4708.902926131978
2030-12-18 18:00:00,127.242403639,11.5729988642,188.384000266,22.6843665242,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,1326.04895194,2667.26311974,4655.975773640872
2030-12-18 19:00:00,127.242403639,8.72619345075,188.384000266,17.1043108981,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1227.54642684,2594.36785555,4512.683412811212
2030-12-18 20:00:00,127.242403639,8.16403390267,188.384000266,16.0024155827,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1166.24542717,2584.72655038,4291.553773927569
2030-12-18 21:00:00,127.242403639,7.47489102465,188.384000266,14.6516188,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1123.63174642,2598.56546907,3958.610007541188
2030-12-18 22:00:00,127.242403639,3.48425964767,188.384000266,6.8295369109,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1051.0605073,2275.57273561,3516.855522041965
2030-12-18 23:00:00,127.242403639,3.35762767557,188.384000266,6.58132414407,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1039.79031183,2029.02983297,3149.660861032014
2030-12-19 00:00:00,127.242403639,3.3551161176,188.384000266,6.57640121076,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1022.59796371,1797.8233155,3025.061126856827
2030-12-19 01:00:00,127.242403639,5.67679770313,188.384000266,11.1271556571,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1056.13203098,1650.6314204,2955.5162234616146
2030-12-19 02:00:00,127.242403639,5.71112666648,188.384000266,11.1944442481,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1146.67121605,1460.34980459,2854.6322214284287
2030-12-19 03:00:00,127.242403639,5.16355497584,188.384000266,10.1211427577,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1212.02489801,1274.341254,2778.156720842366
2030-12-19 04:00:00,127.242403639,3.33361822243,188.384000266,6.53426294226,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1435.93328218,1137.89603231,2763.1357187025087
2030-12-19 05:00:00,127.242403639,3.33707974793,188.384000266,6.5410479177,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1818.76114989,1045.64844243,2980.7355078874098
2030-12-19 06:00:00,127.242403639,4.26203579687,188.384000266,8.35406477523,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2273.5643278,969.418592651,3501.4936795160875
2030-12-19 07:00:00,127.242403639,3.89671472478,188.384000266,7.63799479237,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,2709.34861417,907.836711976,4033.8652414625094
2030-12-19 08:00:00,127.242403639,6.35634981315,188.384000266,12.4591534665,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,3195.18639278,827.481621318,4298.797226159032
2030-12-19 09:00:00,127.242403639,8.59567051579,188.384000266,16.8484714108,1236.67302115,603.821391268,1911.48982958,0.0,76.5808814051,144.62786179601,3598.91154479,743.253743393,4420.896232110848
2030-12-19 10:00:00,127.242403639,10.4069722899,188.384000266,20.3988245916,1236.67302115,603.821391268,1911.48982958,0.0,183.832613131,0.0,4254.74670331,838.085603912,4446.224553778647
2030-12-19 11:00:00,127.242403639,10.4511783128,188.384000266,20.4854733192,1236.67302115,603.821391268,1911.48982958,0.0,250.305148426,0.0,4597.24066797,1175.28431363,4446.482230166527
2030-12-19 12:00:00,127.242403639,10.9909680777,188.384000266,21.5435213686,1236.67302115,603.821391268,1911.48982958,0.0,270.047988944,0.0,5158.95345495,1500.26706991,4407.914199995178
2030-12-19 13:00:00,127.242403639,11.1324741988,188.384000266,21.8208891238,1138.4552762904016,603.821391268,1911.48982958,0.0,246.058774283,0.0,5424.90772128,1751.410871,4339.710217065179
2030-12-19 14:00:00,127.242403639,10.7869983387,188.384000266,21.1437179663,964.762967359999,603.821391268,1911.48982958,0.0,177.908714011,0.0,5522.93642983,1849.51534802,4292.9783864163055
2030-12-19 15:00:00,127.242403639,9.68063753266,188.384000266,18.975127584,957.7967085095397,603.821391268,1911.48982958,0.0,80.3495446108,0.0,5397.35739169,1921.85634683,4349.953381508842
2030-12-19 16:00:00,127.242403639,10.5875181722,188.384000266,20.7527146262,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,5132.82147441,2005.83543962,4554.639253852738
2030-12-19 17:00:00,127.242403639,11.5691729676,188.384000266,22.6768673408,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,4538.22314343,2074.05421611,4685.471271647109
2030-12-19 18:00:00,127.242403639,9.70806947153,188.384000266,19.028897239,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,4083.19819507,2268.23526961,4646.784963789519
