snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-09-23 11:00:00,129.891161329,9.20914529962,102.310579863,6.79826559091,0.0,4.20113163825,0.0,0.0,598.078733057,0.0,251.306976106,0.0,2824.216367186228
2030-09-23 12:00:00,129.891161329,9.00462032842,102.310579863,6.64728360193,0.0,4.20113163825,0.0,0.0,642.322718351,0.0,276.723227156,0.0,2819.954975760946
2030-09-23 13:00:00,129.891161329,8.68157534145,102.310579863,6.4088091781,0.0,4.20113163825,0.0,0.0,702.44218798,0.0,283.453432427,0.0,2794.6579744883056
2030-09-23 14:00:00,129.891161329,6.19697468727,102.310579863,4.57465686701,0.0,4.20113163825,0.0,0.0,699.562450688,0.0,288.693744608,0.0,2782.0933057466796
2030-09-23 15:00:00,129.891161329,8.86593880633,102.310579863,6.54490777995,0.0,4.20113163825,0.0,0.0,575.68547019,0.0,285.384161172,0.0,2842.1060682251764
2030-09-23 16:00:00,129.891161329,9.69798275397,102.310579863,7.15912935593,0.0,4.20113163825,0.0,0.0,382.384357058,0.0,279.825597594,0.0,2982.5494011630535
2030-09-23 17:00:00,129.891161329,9.49390059488,102.310579863,7.00847425443,0.0,4.20113163825,0.0,0.0,156.495633453,0.0,277.388307958,0.0,3072.6293640985177
2030-09-23 18:00:00,129.891161329,9.998706396,102.310579863,7.38112598227,0.0,4.20113163825,0.0,0.0,0.0,0.0,272.546710239,0.0,3048.5204238855163
2030-09-23 19:00:00,129.891161329,9.5685551012,102.310579863,7.06358481518,0.0,4.20113163825,0.0,0.0,0.0,0.0,267.600663472,0.0,2937.0965823858573
2030-09-23 20:00:00,129.891161329,9.13748203426,102.310579863,6.74536318844,0.0,4.20113163825,0.0,0.0,0.0,0.0,265.610233246,0.0,2752.2021143355846
2030-09-23 21:00:00,129.891161329,4.72605227712,102.310579863,3.48881003948,0.0,4.20113163825,0.0,0.0,0.0,0.0,268.077755717,0.0,2519.791020290637
2030-09-23 22:00:00,129.891161329,4.20800729772,102.310579863,3.10638504309,0.0,4.20113163825,0.0,0.0,0.0,0.0,281.637642277,0.0,2270.4372853745467
2030-09-23 23:00:00,129.891161329,4.21365541132,102.310579863,3.11055452626,0.0,4.20113163825,0.0,0.0,0.0,0.0,273.401147033,0.0,2076.7442616798526
2030-09-24 00:00:00,129.891161329,4.20703130369,102.310579863,3.1056645564,0.0,4.20113163825,0.0,0.0,0.0,0.0,266.954653587,0.0,2045.0440462606425
2030-09-24 01:00:00,129.891161329,4.19268057666,102.310579863,3.09507073356,0.0,4.20113163825,0.0,0.0,0.0,0.0,260.245026118,0.0,2006.0185922965122
2030-09-24 02:00:00,129.891161329,4.19047555311,102.310579863,3.09344296733,0.0,4.20113163825,0.0,0.0,0.0,0.0,253.92434073,0.0,1958.1374303253647
2030-09-24 03:00:00,129.891161329,4.18930978246,102.310579863,3.092582386,0.0,4.20113163825,0.0,0.0,0.0,0.0,247.994589417,0.0,1942.1338836953819
2030-09-24 04:00:00,129.891161329,4.17770629788,102.310579863,3.08401659978,0.0,4.20113163825,0.0,0.0,0.0,0.0,241.054873119,0.0,2041.3129579520185
2030-09-24 05:00:00,129.891161329,4.39806406112,102.310579863,3.24668648398,0.0,4.20113163825,0.0,0.0,0.0,0.0,238.769677971,0.0,2464.274327965252
2030-09-24 06:00:00,129.891161329,6.21475043039,102.310579863,4.58777906444,0.0,4.20113163825,0.0,0.0,0.0,0.0,231.136190392,0.0,2981.878493118945
2030-09-24 07:00:00,129.891161329,6.28639562178,102.310579863,4.64066812456,0.0,4.20113163825,0.0,0.0,283.72274035,0.0,218.871265332,0.0,3185.298419020412
2030-09-24 08:00:00,129.891161329,6.28739872676,102.310579863,4.64140862477,0.0,4.20113163825,0.0,0.0,837.645564614,0.0,217.175961255,0.0,3235.8200960094864
2030-09-24 09:00:00,129.891161329,5.89599800975,102.310579863,4.35247344782,0.0,4.20113163825,0.0,0.0,1354.52665764,0.0,246.901680759,0.0,3226.498191628811
2030-09-24 10:00:00,129.891161329,5.8044624215,102.310579863,4.28490113577,0.0,4.20113163825,0.0,0.0,1663.8502605,0.0,262.180444661,0.0,3232.7834341950656
2030-09-24 11:00:00,129.891161329,5.81377051271,102.310579863,4.29177244403,0.0,4.20113163825,0.0,0.0,1751.4331309,0.0,271.697881482,0.0,3237.2324674479883
2030-09-24 12:00:00,129.891161329,5.77590555914,102.310579863,4.26382022886,0.0,4.20113163825,0.0,0.0,1656.74542583,0.0,277.022860552,0.0,3190.0152591405454
2030-09-24 13:00:00,129.891161329,5.75843707339,102.310579863,4.25092485131,0.0,4.20113163825,0.0,0.0,1502.57537631,0.0,279.611386327,0.0,3148.938642286945
2030-09-24 14:00:00,129.891161329,5.75801233525,102.310579863,4.25061130618,0.0,4.20113163825,0.0,0.0,1310.7496592,0.0,286.771137744,0.0,3159.429641235247
2030-09-24 15:00:00,129.891161329,5.75985587953,102.310579863,4.25197222548,0.0,4.20113163825,0.0,0.0,1031.80939205,0.0,283.323819455,0.0,3270.1542513960594
2030-09-24 16:00:00,129.891161329,5.7892983661,102.310579863,4.27370690735,0.0,4.20113163825,0.0,0.0,635.960062468,0.0,272.216671284,0.0,3359.9519929303833
2030-09-24 17:00:00,129.891161329,5.82279845749,102.310579863,4.29843694593,0.0,4.20113163825,0.0,0.0,207.003382271,0.0,252.24129853,0.0,3361.1458703809058
2030-09-24 18:00:00,129.891161329,6.47093982631,102.310579863,4.77690014988,197.992968799489,4.20113163825,0.0,0.0,0.0,0.0,238.236155553,0.0,3339.5493581431097
2030-09-24 19:00:00,129.891161329,7.45605217099,102.310579863,5.50411805536,0.0,4.20113163825,0.0,0.0,0.0,0.0,229.516913574,0.0,3245.335205722125
2030-09-24 20:00:00,129.891161329,7.95316750064,102.310579863,5.87109261492,0.0,4.20113163825,0.0,0.0,0.0,0.0,227.20957508,0.0,3053.8826305071825
2030-09-24 21:00:00,129.891161329,7.53724945211,102.310579863,5.56405854542,0.0,4.20113163825,0.0,0.0,0.0,0.0,227.886862418,0.0,2748.932543999256
2030-09-24 22:00:00,129.891161329,5.93834530627,102.310579863,4.38373456484,0.0,4.20113163825,0.0,0.0,0.0,0.0,223.017325169,0.0,2377.7077180101123
2030-09-24 23:00:00,129.891161329,5.57508575046,102.310579863,4.11557342084,0.0,4.20113163825,0.0,0.0,0.0,0.0,223.534462336,0.0,2135.093662808887
2030-09-25 00:00:00,129.891161329,5.20058418934,102.310579863,3.83911333753,0.0,4.20113163825,0.0,0.0,0.0,0.0,226.184478739,0.0,2179.9274152868074
2030-09-25 01:00:00,129.891161329,5.77006766892,102.310579863,4.25951065105,0.0,4.20113163825,0.0,0.0,0.0,0.0,227.550121845,0.0,2153.986564831996
2030-09-25 02:00:00,129.891161329,5.84564394738,102.310579863,4.31530167146,0.0,4.20113163825,0.0,0.0,0.0,0.0,225.963210352,0.0,2107.576823311149
2030-09-25 03:00:00,129.891161329,5.68494833772,102.310579863,4.19667487188,0.0,4.20113163825,0.0,0.0,0.0,0.0,222.01520185,0.0,2090.0545664441156
2030-09-25 04:00:00,129.891161329,5.75123459893,102.310579863,4.24560792637,0.0,4.20113163825,0.0,0.0,0.0,0.0,216.616488185,0.0,2174.666110402646
2030-09-25 05:00:00,129.891161329,7.20938775385,102.310579863,5.32202838634,0.0,4.20113163825,0.0,0.0,0.0,0.0,215.260279601,0.0,2539.3439562357676
2030-09-25 06:00:00,129.891161329,8.9638545037,102.310579863,6.6171899402,0.0,4.20113163825,0.0,0.0,0.0,0.0,218.8748789,0.0,3008.2085359898447
2030-09-25 07:00:00,129.891161329,9.3698770572,102.310579863,6.91691907518,0.0,4.20113163825,0.0,0.0,269.979414144,0.0,221.694121544,0.0,3207.0653767997574
2030-09-25 08:00:00,129.891161329,8.28803285976,102.310579863,6.11829293313,0.0,4.20113163825,0.0,0.0,787.598068176,0.0,232.27412203,0.0,3249.4425892322683
2030-09-25 09:00:00,129.891161329,9.28434202484,102.310579863,6.85377642205,0.0,4.20113163825,0.0,0.0,1329.2523623,0.0,243.476136626,0.0,3232.279684167224
2030-09-25 10:00:00,129.891161329,8.85947736437,102.310579863,6.54013789121,0.0,4.20113163825,0.0,0.0,1644.78449236,0.0,249.21349951,0.0,3223.2177471703953
2030-09-25 11:00:00,129.891161329,8.66023902751,102.310579863,6.39305853847,0.0,4.20113163825,0.0,0.0,1714.61074658,0.0,257.847512563,0.0,3215.7808592091646
2030-09-25 12:00:00,129.891161329,9.18745654339,102.310579863,6.78225477553,0.0,4.20113163825,0.0,0.0,1702.8381264,0.0,260.156684776,0.0,3162.558606644126
2030-09-25 13:00:00,129.891161329,8.92928804847,102.310579863,6.59167270319,0.0,4.20113163825,0.0,0.0,1613.88494401,0.0,259.842660973,0.0,3113.7649035206355
2030-09-25 14:00:00,129.891161329,8.39673871335,102.310579863,6.19854047402,0.0,4.20113163825,0.0,0.0,1434.15713535,0.0,257.838944949,0.0,3117.7913633315275
2030-09-25 15:00:00,129.891161329,8.78750684164,102.310579863,6.48700866886,0.0,4.20113163825,0.0,0.0,1139.6754216,0.0,254.477278261,0.0,3205.416303540944
2030-09-25 16:00:00,129.891161329,8.7251968524,102.310579863,6.44101093052,0.0,4.20113163825,0.0,0.0,692.628899115,0.0,241.791525381,0.0,3292.4085215768355
2030-09-25 17:00:00,129.891161329,9.53212702772,102.310579863,7.03669331653,0.0,4.20113163825,0.0,0.0,213.503452848,0.0,221.156904683,0.0,3323.9980991259754
2030-09-25 18:00:00,129.891161329,9.6149780765,102.310579863,7.09785463126,525.0573641070889,4.20113163825,0.0,0.0,0.0,0.0,215.178936012,0.0,3335.538830185508
2030-09-25 19:00:00,129.891161329,9.78629213973,102.310579863,7.2243200592,915.5785899407904,4.20113163825,0.0,0.0,0.0,0.0,213.130508849,0.0,3260.4704663477933
