snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-01-01 00:00:00,502.16323494111737,10.062631603140943,380.1939618982572,24.56208598270376,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,285.19567802889185,3.1816466128375964e-11,2.1609949385492655e-09
2030-01-01 01:00:00,502.16323494111737,10.08157061065385,686.2907077491834,24.608314598567418,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,285.7324484585229,-2.878291494035068e-10,8.426326303379028e-10
2030-01-01 02:00:00,502.16323494111737,9.995445555763542,886.4004231702834,24.398090167532843,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,283.2914872474368,-1.0557277274614307e-11,1.229565782523423e-09
2030-01-01 03:00:00,502.16323494111737,9.881451702253203,985.4989227243833,24.119840208491638,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,280.06066695855134,4.783124452067966e-10,5.5649920227551775e-09
2030-01-01 04:00:00,502.16323494111737,9.883054485272432,985.4989227243833,24.123752474773713,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,280.1060931261713,1.305373587001668e-10,3.626936972978001e-09
2030-01-01 05:00:00,502.16323494111737,9.877428389776366,733.3779378150833,24.110019621701948,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,279.94663800717893,3.446587459876582e-10,1.184048414870631e-10
2030-01-01 06:00:00,502.16323494111737,9.887241347036941,985.4989227243833,24.13397227240851,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,280.2247574007702,-3.34059002682352e-10,1.2077094879714423e-09
2030-01-01 07:00:00,502.16323494111737,9.875498508181787,845.700829867161,24.105308933729656,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,279.891941193106,-1.9804713424775855e-10,-1.20632392963671e-09
2030-01-01 08:00:00,492.6477687197827,10.664362142359362,-8.165052634012681e-10,26.030862524030002,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,3417.9593409977615,302.2499592439093,4.000871856035815e-11,2.190212455843721e-09
2030-01-01 09:00:00,-2.7460401952339454e-10,1.863380560962469e-12,-8.165052634012681e-10,26.777865857398588,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,2.1093793378668124e-11,2902.2063593111516,310.9235760653762,-2.258933595733481e-10,-2.9945894652883e-09
2030-01-01 10:00:00,-2.7460401952339454e-10,-1.0156053775745024e-12,-8.165052634012681e-10,38.6143077305522,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,-6.659703899458691e-10,2348.230779925173,448.3590556024451,5.446367246086936e-10,3.1727651617075026e-09
2030-01-01 11:00:00,-2.7460401952339454e-10,-3.2751401590758182e-12,-8.165052634012681e-10,39.35691974462458,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,-4.409983489495062e-10,2316.650425400964,456.9816838684202,3.5261615849435657e-10,3.6230645150681084e-09
2030-01-01 12:00:00,-2.7460401952339454e-10,-2.51625387193144e-12,-8.165052634012681e-10,39.31061128659189,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,2.461586490198897e-10,2008.6327130321133,456.4439863741438,-5.432319039044842e-10,-2.006959931577512e-09
2030-01-01 13:00:00,-2.7460401952339454e-10,-2.7827518067624623e-12,-8.165052634012681e-10,39.25727671768529,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,-2.90754087473033e-10,2290.385312874889,455.8247071910805,-2.709093227526438e-10,8.862102163220698e-10
2030-01-01 14:00:00,-2.7460401952339454e-10,-1.4810286330657618e-12,-8.165052634012681e-10,39.29552111664676,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,8.719567290427221e-10,2000.8353583042483,456.26877115618123,5.002878666893196e-11,3.859369712699845e-09
2030-01-01 15:00:00,-2.7460401952339454e-10,2.4009239041333785e-13,-8.165052634012681e-10,39.28274636960327,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,-2.871480830890505e-12,1441.119214024227,456.1204408129326,5.069474007246555e-10,-5.326867835719895e-10
2030-01-01 16:00:00,-2.7460401952339454e-10,2.0850610127354227e-12,-8.165052634012681e-10,39.35859643017403,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,569.2200888006126,457.0011522259716,4.866086422694593e-10,-3.761709166383298e-09
2030-01-01 17:00:00,-2.7460401952339454e-10,-4.1784353754792406e-13,-8.165052634012681e-10,42.72306559058646,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,70.79429032032087,496.06672931444876,-5.944814640557183e-10,-2.700719647918959e-09
2030-01-01 18:00:00,-2.7460401952339454e-10,4.024913735634072e-12,-8.165052634012681e-10,39.90703228918524,1.3482555516475253e-09,5.133390726386189e-10,-2.728484105318371e-13,61.34240092558847,0.0,283.6653638701199,463.36915927456675,-2.5613405840729797e-10,1.8641728161128412e-09
