snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-01-01 00:00:00,0.0,0.0,2053.2303521357544,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,519.2539637879311,4737.2150785182
2030-01-01 01:00:00,0.0,0.0,1032.907865966,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,541.403329399699,4700.8060939892
2030-01-01 02:00:00,0.0,0.0,365.875481229,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,606.709176038864,4605.5254691796
2030-01-01 03:00:00,0.0,0.0,35.547149382,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,648.4701867143231,4604.3355705948
2030-01-01 04:00:00,0.0,0.0,35.547149382,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,674.6691284023141,4700.037199986
2030-01-01 05:00:00,0.0,0.0,875.950432413,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,675.9819036692211,4712.126394181199
2030-01-01 06:00:00,0.0,0.0,35.547149382,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,719.455783868103,4676.2401415155
2030-01-01 07:00:00,0.0,0.0,501.5407922394081,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,785.642051747404,4657.934077593
2030-01-01 08:00:00,26.431850614818586,0.0,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,801.746717878994,4738.900871928
2030-01-01 09:00:00,1394.8978748372,34.282486154554,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,182.93861530585,1473.5799476760292,0.0,807.540006361177,4865.3839020101
2030-01-01 10:00:00,1394.8978748372,49.436145404205,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1071.37445925675,3056.367317350254,0.0,795.795076123404,4927.11596696
2030-01-01 11:00:00,1394.8978748372,50.386877857135,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1550.3321438988,3146.5969017051357,0.0,711.570543084422,4706.5827074596
2030-01-01 12:00:00,1394.8978748372,50.32759124035,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1654.2123458424,4026.6475084732815,0.0,643.065569795181,4555.0966761652
2030-01-01 13:00:00,1394.8978748372,50.259309412746,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1593.0882751519,3221.640080351064,0.0,521.730167098594,4302.8801549324
2030-01-01 14:00:00,1394.8978748372,50.30827198074,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1124.71612787301,4048.92566483861,0.0,508.67313217885203,4059.9167759686998
2030-01-01 15:00:00,1394.8978748372,50.291917051967,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,387.21581694825,5648.1146484958135,0.0,522.376738971382,3776.9468985681
2030-01-01 16:00:00,1394.8978748372,50.389024441519,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,8139.255006277569,0.0,592.811145589453,3761.5937681256
2030-01-01 17:00:00,1394.8978748372,54.696401587395,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,9563.32871622126,0.0,703.3551747506231,3765.0214658175
2030-01-01 18:00:00,1394.8978748372,51.091161977168,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,8955.12564893612,0.0,849.9227812720239,3778.8486005672
2030-01-01 19:00:00,1394.8978748372,50.589270100625,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,6523.461484224233,0.0,980.130961338045,3802.1846666104
2030-01-01 20:00:00,1394.8978748372,50.744539705628,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,4624.100622945998,0.0,1062.759458938384,3807.5211613464
2030-01-01 21:00:00,1394.8978748372,50.81609251896,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1103.706903872001,3742.4212778208
2030-01-01 22:00:00,951.6329778738051,0.0,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,947.8529164645109,3905.4619475135
2030-01-01 23:00:00,0.0,0.0,1476.189490795292,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1004.701389422419,3812.8929366701
2030-01-02 00:00:00,0.0,0.0,0.0,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1025.527538137087,3966.3373929875997
2030-01-02 01:00:00,0.0,0.0,0.0,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1111.831447356517,4399.3978382554
2030-01-02 02:00:00,0.0,0.0,0.0,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1216.669940594965,4875.9585384028
2030-01-02 03:00:00,0.0,0.0,0.0,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1352.676739408324,5408.1236378756
2030-01-02 04:00:00,0.0,0.0,0.0,0.0,22893.78570859048,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1502.24990602936,6215.1107858294
2030-01-02 05:00:00,0.0,0.0,0.0,0.0,20244.43658495601,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1559.455186153926,7124.523664232
2030-01-02 06:00:00,0.0,0.0,0.0,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1553.97641602448,7831.6833897715005
2030-01-02 07:00:00,0.0,0.0,0.0,0.0,21231.44116016933,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1540.3450159299841,8186.1033194312
2030-01-02 08:00:00,0.0,0.0,1182.6943930522737,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1444.169164352536,8429.811078833
2030-01-02 09:00:00,0.0,0.0,2950.4819967813364,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,721.30150490462,0.0,0.0,1394.0247710218568,8654.835879549999
2030-01-02 10:00:00,0.0,0.0,2676.663507465185,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,2298.9461883461,0.0,0.0,1198.0772372356291,9019.1723003209
2030-01-02 11:00:00,0.0,0.0,1964.1499010688672,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,3831.7373804761996,0.0,0.0,982.6237275404479,9128.6817086823
2030-01-02 12:00:00,0.0,0.0,1413.7223069655136,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,4818.3169768996,0.0,0.0,873.549330614696,8997.690471518
2030-01-02 13:00:00,0.0,0.0,1243.1233788014279,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,4891.262793077401,0.0,0.0,854.657728667885,8744.5298884511
2030-01-02 14:00:00,0.0,0.0,2169.9532038110424,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,3810.7438666372,0.0,0.0,874.072531449373,8494.4604611402
2030-01-02 15:00:00,1394.8978748372,0.0,3320.543558466,0.0,23186.5711186427,685.8999999994867,5795.0,0.0,1849.5067369072,0.0,0.0,905.252720229173,8336.0057525468
