snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4128.41154783622,24206.14894567603
2030-04-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4115.54489462135,21548.194521351455
2030-04-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4061.35545691476,25388.15783235167
2030-04-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4126.92679199375,19617.826043863264
2030-04-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4175.02513148287,19730.506930808337
2030-04-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,4637.28367876172,21236.467045622278
2030-04-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,1889.0179723147,0.0,0.0,5147.711639059409,22298.501531053524
2030-04-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,7793.6539429413,0.0,0.0,4963.5912717396095,21827.71696097531
2030-04-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,14972.584216075,0.0,0.0,5117.4202672802,15593.0849607028
2030-04-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,21499.686464595,0.0,0.0,5732.43744620358,10774.548734943
2030-04-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,26602.672651098,0.0,0.0,5556.86444511879,7064.7853042980005
2030-04-25 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,29475.919733573,0.0,0.0,5513.77369612912,2890.0869773321424
2030-04-25 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,31032.632112788,0.0,0.0,5299.52699675673,638.1881538140001
2030-04-25 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,31493.023790953,0.0,0.0,4741.74231897509,6822.083609128
2030-04-25 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,29791.227586150002,0.0,0.0,4315.81919028873,495.41028866
2030-04-25 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,25965.293263487,0.0,0.0,4054.39701385914,4080.905077291
2030-04-25 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,19103.709337152,0.0,0.0,3666.91108390688,12411.670265916
2030-04-25 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,10232.7598345428,0.0,0.0,3236.69152205948,21009.943972186004
2030-04-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,2392.019545916,0.0,0.0,2540.51611481058,19952.293814996
2030-04-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,36.438070541159,0.0,0.0,2058.009571838621,18739.937102616
2030-04-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,1820.94294874407,18840.952925383
2030-04-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,1720.1007700712798,18174.974479096
2030-04-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,1690.216401557727,18826.3354243186
2030-04-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,1666.8221971976818,17812.1672837833
2030-04-26 00:00:00,0.0,0.0,0.0,0.0,3092.5206702137034,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,1589.939527721811,15547.894803833
