snapshot,EN_NorthEast_Battery,EN_NorthWest_Battery,EN_Yorkshire_Battery,EN_EastMidlands_Battery,EN_WestMidlands_Battery,EN_East_Battery,EN_London_Battery,EN_SouthEast_Battery,EN_SouthWest_Battery,EN_Wales_Battery,Scotland_Battery,NorthernIreland_Battery,EN_NorthEast_OtherStorage,EN_NorthWest_OtherStorage,EN_Yorkshire_OtherStorage,EN_EastMidlands_OtherStorage,EN_WestMidlands_OtherStorage,EN_East_OtherStorage,EN_London_OtherStorage,EN_SouthEast_OtherStorage,EN_SouthWest_OtherStorage,EN_Wales_OtherStorage,Scotland_OtherStorage,NorthernIreland_OtherStorage
2030-01-01 00:00:00,0.0,1938.20881387,1997.02972984,1308.7385721827345,0.0,0.0,0.0,697.2946049318537,0.0,2096.63963966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 01:00:00,0.0,1938.20881387,1997.02972984,1308.7385721827345,0.0,0.0,161.167479935,697.2946049318537,1860.8448854383623,2096.63963966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 02:00:00,0.0,1938.20881387,1997.02972984,1308.7385721827345,0.0,1652.4566829444843,322.33495987000003,697.2946049318537,1860.8448854383623,2096.63963966,1048.31981983,2.841903460089938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 03:00:00,0.0,1938.20881387,1997.02972984,1308.7385721827345,1502.2104814,1652.4566829444843,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,1048.31981983,2.841903460089938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 04:00:00,782.20064554,1938.20881387,1997.02972984,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,1048.31981983,2.841903460089938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 05:00:00,782.20064554,1938.20881387,1997.02972984,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,1048.31981983,381.19987622474093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 06:00:00,1564.40129108,1938.20881387,3994.05945968,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,1048.31981983,381.19987622474093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 07:00:00,1564.40129108,3876.41762774,3994.05945968,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,1048.31981983,381.19987622474093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 08:00:00,1564.40129108,3876.41762774,3994.05945968,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,2096.63963966,381.19987622474093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-01 09:00:00,1564.40129108,5094.344906534429,3994.05945968,3999.8073701127346,1502.2104814,2735.8761856009646,322.33495987000003,697.2946049318537,2673.4072037884057,2096.63963966,2096.63963966,383.49489194463104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
