snapshot,EN_East,EN_EastMidlands,EN_EastMidlands_Battery,EN_EastMidlands_OtherStorage,EN_East_Battery,EN_East_OtherStorage,EN_London,EN_London_Battery,EN_London_OtherStorage,EN_NorthEast,EN_NorthEast_Battery,EN_NorthEast_OtherStorage,EN_NorthWest,EN_NorthWest_Battery,EN_NorthWest_OtherStorage,EN_SouthEast,EN_SouthEast_Battery,EN_SouthEast_OtherStorage,EN_SouthWest,EN_SouthWest_Battery,EN_SouthWest_OtherStorage,EN_Wales,EN_Wales_Battery,EN_Wales_OtherStorage,EN_WestMidlands,EN_WestMidlands_Battery,EN_WestMidlands_OtherStorage,EN_Yorkshire,EN_Yorkshire_Battery,EN_Yorkshire_OtherStorage,NorthernIreland,NorthernIreland_Battery,NorthernIreland_OtherStorage,Scotland,Scotland_Battery,Scotland_OtherStorage
2030-12-27 03:00:00,-2665.9397951909914,620.3334013282656,0.0,0.0,0.0,0.0,-3744.1681684005907,0.0,0.0,-786.8594683256534,0.0,0.0,1877.4296321648085,0.0,0.0,-3865.258653634337,0.0,0.0,-2057.1703437450647,0.0,0.0,4824.244469678174,0.0,0.0,-3542.0409100276593,0.0,0.0,1972.4298361509932,0.0,0.0,-499.9999999998181,0.0,0.0,7866.999999996248,0.0,0.0
2030-12-27 04:00:00,-2615.359699686549,628.9912096452454,0.0,0.0,0.0,0.0,-3498.6407137264746,0.0,0.0,-653.3198707204687,0.0,0.0,1797.6731208918027,0.0,0.0,-4217.26364256965,0.0,0.0,-2007.0050926387285,0.0,0.0,4811.517018809665,0.0,0.0,-3532.23907984572,0.0,0.0,1918.6467498320208,0.0,0.0,151.9204097126376,0.0,0.0,7215.079590286103,0.0,0.0
2030-12-27 05:00:00,-2391.8252306430463,366.4880213470551,0.0,0.0,0.0,0.0,-3574.5990107360512,0.0,0.0,-1456.6026852517925,0.0,0.0,2593.0693105983755,0.0,0.0,-3044.4894469092555,0.0,0.0,-2546.8628435822375,0.0,0.0,3002.8799713678036,0.0,0.0,-2241.591460853131,0.0,0.0,1926.5333746542478,0.0,0.0,-101.04978475911577,0.0,0.0,7468.049784754871,0.0,0.0
2030-12-27 06:00:00,-411.5148966657989,592.8538558038713,0.0,0.0,0.0,0.0,-4072.446419864653,0.0,0.0,-767.1559751139874,0.0,0.0,1908.7972038522817,0.0,0.0,-4450.507420522774,0.0,0.0,-2257.6593046518756,0.0,0.0,2661.4769554804507,0.0,0.0,-2492.2027695729494,0.0,0.0,1921.3587712637081,0.0,0.0,-203.92822435722667,0.0,0.0,7570.928224352465,0.0,0.0
2030-12-27 07:00:00,-724.4758772130058,1068.719570711139,0.0,0.0,0.0,0.0,-4378.196583997146,0.0,0.0,-899.0250261219694,0.0,0.0,2595.26777296706,0.0,0.0,-3833.6282740968554,0.0,0.0,-2321.4477358267045,0.0,0.0,2949.768774257401,0.0,0.0,-2745.9616685010633,0.0,0.0,921.9790478282725,0.0,0.0,296.8611894494005,0.0,0.0,7070.1388105513815,0.0,0.0
2030-12-27 08:00:00,-986.629416132073,688.3359493669018,0.0,0.0,0.0,0.0,-4777.2818565339085,0.0,0.0,-1274.1935683843183,0.0,0.0,2326.328943370359,0.0,0.0,-4224.924862966746,0.0,0.0,-1996.4298650553283,0.0,0.0,3965.733631309695,0.0,0.0,-2996.3915522402917,0.0,0.0,1908.4525972723823,0.0,0.0,211.57839809594202,0.0,0.0,7155.42160189939,0.0,0.0
2030-12-27 09:00:00,-918.7465977865991,678.0574095622196,0.0,0.0,0.0,0.0,-5076.281676238216,0.0,0.0,-1126.9005596619188,0.0,0.0,2274.2912027543457,0.0,0.0,-4239.096201301487,0.0,0.0,-1917.4928695260135,0.0,0.0,4182.472750629486,0.0,0.0,-3034.4371362603133,0.0,0.0,1811.1336778223913,0.0,0.0,-149.3407848118286,0.0,0.0,7516.340784818645,0.0,0.0
2030-12-27 10:00:00,-522.5781832036678,518.7345577620345,0.0,0.0,0.0,0.0,-5213.591411237203,0.0,0.0,-905.3267494791843,0.0,0.0,2089.061538092422,0.0,0.0,-4944.6588620669145,0.0,0.0,-1707.953986295487,0.0,0.0,4282.722545185055,0.0,0.0,-2842.67466014717,0.0,0.0,1879.2652113802606,0.0,0.0,499.9999999977436,0.0,0.0,6867.000000004111,0.0,0.0
2030-12-27 11:00:00,-190.30882439236984,485.3104229310138,0.0,0.0,0.0,0.0,-5275.313890692232,0.0,0.0,-1600.0992087512186,0.0,0.0,2486.5839699728567,0.0,0.0,-5969.130220496496,0.0,0.0,-1379.325814826939,0.0,0.0,4704.414584454231,0.0,0.0,-2805.646256984299,0.0,0.0,2176.515238778935,0.0,0.0,499.99999999876627,0.0,0.0,6867.000000000966,0.0,0.0
2030-12-27 12:00:00,-110.44288171496783,900.8828533934407,0.0,0.0,0.0,0.0,-5464.5940794576645,0.0,0.0,-1032.7958824448626,0.0,0.0,1579.5736611318798,0.0,0.0,-3458.7567665263073,0.0,0.0,-2209.1432803255757,0.0,0.0,3638.665856560834,0.0,0.0,-3726.6117019371986,0.0,0.0,2516.222221314219,0.0,0.0,400.18460110828005,0.0,0.0,6966.815398892118,0.0,0.0
