snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-01-01 00:00:00,697.4489374182185,13.975877226584641,671.8309060146632,16.565127755776956,520.7914460670186,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,266.89435109655653,-1.3676249022154252e-10,6.383942263710196e-10
2030-01-01 01:00:00,697.4489374182185,14.002181403685901,671.8309060146632,16.596305194382676,3989.9129145665215,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,267.3966763649279,1.6164453109368537e-10,3.413575200283958e-09
2030-01-01 02:00:00,697.4489374182185,13.882563271893806,671.8309060146632,16.454525926940754,4093.5033611727063,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,265.1123543759435,-6.275238106923098e-10,-6.5368368495910545e-09
2030-01-01 03:00:00,697.4489374182185,13.724238475351669,671.8309060146632,16.266868977819943,4857.619922763321,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,262.08885945318974,-5.396512126054631e-10,-5.655920176650397e-10
2030-01-01 04:00:00,697.4489374182185,13.726464562878375,671.8309060146632,16.269507482986924,4311.686988395782,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,262.1313705726202,1.330507926056157e-10,4.480426696318318e-09
2030-01-01 05:00:00,697.4489374182185,13.718650541356064,671.8309060146632,16.260245791380385,6346.246384745825,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,261.9821478676808,-4.234035344552467e-10,-2.546158839322743e-09
2030-01-01 06:00:00,697.4489374182185,13.732279648662418,671.8309060146632,16.2763999046476,4387.920215508411,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,262.24242002745876,2.7534385882432844e-10,3.1874236583462334e-09
2030-01-01 07:00:00,697.4489374182185,13.715970150252481,671.8309060146632,16.257068815771163,3815.816067965817,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,261.93096100959116,3.706076001641634e-09,3.1282638701668475e-09
2030-01-01 08:00:00,697.4489374182185,14.811614086610223,671.8309060146632,17.55569798132256,2909.395689452563,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,282.8542399341397,3.435496109815972e-09,2.527798415030702e-09
2030-01-01 09:00:00,697.4489374182185,15.236660513137698,671.8309060146632,18.05949092708277,1607.1442424944162,5.133390726386189e-10,-3.999957698397338e-09,51.8,-6.549605302552663e-11,3198.6250517358735,290.97126102374773,-2.4615623983592627e-09,4.14078726862499e-09
2030-01-01 10:00:00,697.4489374182185,21.971620179645257,671.8309060146632,26.04220753920962,2683.410680019644,5.133390726386189e-10,-3.999957698397338e-09,51.8,8.620304470241535e-11,3198.6250517358735,419.58735149961444,4.850863710714748e-09,-7.751339126116363e-09
2030-01-01 11:00:00,697.4489374182185,22.394167936499894,671.8309060146632,26.543038897537503,2388.14357327691,5.133390726386189e-10,-3.999957698397338e-09,51.8,3.4705038842730573e-10,3198.6250517358735,427.65665602659647,8.804037499032802e-10,2.3164261619967874e-09
2030-01-01 12:00:00,697.4489374182185,22.367818329040947,671.8309060146632,26.51180761188756,1671.7227271954182,5.133390726386189e-10,-3.999957698397338e-09,51.8,-2.0058124050592596e-09,3198.6250517358735,427.15346318435917,6.21575901860183e-10,-1.2919798564325902e-09
2030-01-01 13:00:00,697.4489374182185,22.33747085010547,671.8309060146632,26.475837786345895,1633.249207470636,5.133390726386189e-10,-3.999957698397338e-09,51.8,1.0577139164524851e-09,3198.6250517358735,426.5739238419203,2.6694679799987853e-10,-1.0487980262041674e-08
2030-01-01 14:00:00,697.4489374182185,22.35923199143794,671.8309060146632,26.50163052052921,621.3896315923103,5.133390726386189e-10,-3.999957698397338e-09,51.8,1.7319123912784562e-10,3198.6250517358735,426.989491723699,-2.1578772102515131e-10,-1.0324043842047104e-09
2030-01-01 15:00:00,697.4489374182185,22.351963134207885,671.8309060146632,26.493014993453365,-7.481588681912399e-09,5.133390726386189e-10,-3.999957698397338e-09,51.8,4.823750288096562e-10,3198.6250517358735,426.8506799051508,1.7792323170340296e-10,6.040608013790916e-09
2030-01-01 16:00:00,697.4489374182185,22.39512197401134,671.8309060146632,26.54416968546621,-7.481588681912399e-09,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,427.67487507778094,1.0309553211129696e-10,-8.57950510635419e-09
2030-01-01 17:00:00,697.4489374182185,24.309511816619416,671.8309060146632,28.813230282023426,-7.481588681912399e-09,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,464.23357021405633,-6.124578622035415e-11,-9.70366897945496e-09
2030-01-01 18:00:00,697.4489374182185,22.707183100969143,671.8309060146632,26.914045032241205,-7.481588681912399e-09,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,433.63423996282984,5.253575352526241e-12,5.33671595803753e-09
2030-01-01 19:00:00,697.4489374182185,22.484120044721827,671.8309060146632,26.649656045101125,-7.481588681912399e-09,5.133390726386189e-10,-3.999957698397338e-09,51.8,0.0,3198.6250517358735,429.37445228113086,4.814752374571185e-09,-6.526875040435698e-09
