snapshot,EN_East,EN_EastMidlands,EN_EastMidlands_Battery,EN_EastMidlands_OtherStorage,EN_East_Battery,EN_East_OtherStorage,EN_London,EN_London_Battery,EN_London_OtherStorage,EN_NorthEast,EN_NorthEast_Battery,EN_NorthEast_OtherStorage,EN_NorthWest,EN_NorthWest_Battery,EN_NorthWest_OtherStorage,EN_SouthEast,EN_SouthEast_Battery,EN_SouthEast_OtherStorage,EN_SouthWest,EN_SouthWest_Battery,EN_SouthWest_OtherStorage,EN_Wales,EN_Wales_Battery,EN_Wales_OtherStorage,EN_WestMidlands,EN_WestMidlands_Battery,EN_WestMidlands_OtherStorage,EN_Yorkshire,EN_Yorkshire_Battery,EN_Yorkshire_OtherStorage,NorthernIreland,NorthernIreland_Battery,NorthernIreland_OtherStorage,Scotland,Scotland_Battery,Scotland_OtherStorage
2030-02-20 01:00:00,1085.346268527835,602.2121886736918,0.0,0.0,0.0,0.0,-3791.195471904606,0.0,0.0,-721.8365638078633,0.0,0.0,1244.3087181601354,0.0,0.0,-3436.067151403352,0.0,0.0,-2163.599516385423,0.0,0.0,4818.374093600834,0.0,0.0,-2317.4843389099497,0.0,0.0,564.7341178051815,0.0,0.0,-405.9686996584822,0.0,0.0,4521.176355313148,0.0,0.0
2030-02-20 02:00:00,-592.102779984315,1139.0937463640425,0.0,0.0,0.0,0.0,-3669.0702701610685,0.0,0.0,-661.9109352549492,0.0,0.0,1674.0944796545778,0.0,0.0,-1644.5253262713468,0.0,0.0,-2077.7083261975163,0.0,0.0,1156.9810452715947,0.0,0.0,-2240.554852990192,0.0,0.0,945.0365160426386,0.0,0.0,499.9999999995964,0.0,0.0,5470.666703532367,0.0,0.0
2030-02-20 03:00:00,-449.5220633259364,1705.2353021423546,0.0,0.0,0.0,0.0,-3621.216926128132,0.0,0.0,-599.8949736974286,0.0,0.0,1124.730639639749,0.0,0.0,-3143.841084902634,0.0,0.0,-2177.6135747762814,0.0,0.0,1622.9188540310515,0.0,0.0,-2173.487508482164,0.0,0.0,1344.8482031703502,0.0,0.0,-221.38293298675865,0.0,0.0,6589.226065292854,0.0,0.0
2030-02-20 04:00:00,-1284.646650788431,1936.6347539490378,0.0,0.0,0.0,0.0,-3570.88980437515,0.0,0.0,-1178.9189847692123,0.0,0.0,1307.003474838108,0.0,0.0,-3080.8980399754455,0.0,0.0,-1965.3993965427367,0.0,0.0,1796.3896213847602,0.0,0.0,-2141.6846954446983,0.0,0.0,1504.0499718464657,0.0,0.0,-202.77704930557877,0.0,0.0,6881.13679919601,0.0,0.0
2030-02-20 05:00:00,-1001.2132851531055,1523.5914889144,0.0,0.0,0.0,0.0,-3749.3098961514793,0.0,0.0,-623.7712292197758,0.0,0.0,1225.9543328395007,0.0,0.0,-3251.652725575077,0.0,0.0,-2067.2321648904385,0.0,0.0,1810.5525890311048,0.0,0.0,-2253.176055221647,0.0,0.0,1454.1068327269581,0.0,0.0,-122.0975704959302,0.0,0.0,7054.247683206875,0.0,0.0
2030-02-20 06:00:00,361.69872422390586,1554.0771377797969,0.0,0.0,0.0,0.0,-4266.509103122678,0.0,0.0,-239.8833334929226,0.0,0.0,731.4764517691838,0.0,0.0,-3826.1476228419538,0.0,0.0,-2241.2613259201457,0.0,0.0,2453.892043294072,0.0,0.0,-2615.425757825967,0.0,0.0,1083.0880270967004,0.0,0.0,19.74480846994966,0.0,0.0,6985.249950567659,0.0,0.0
2030-02-20 07:00:00,471.97769784462844,1351.7326366431284,0.0,0.0,0.0,0.0,-4973.766874520145,0.0,0.0,-971.8591267398136,0.0,0.0,1292.5450894472979,0.0,0.0,-4515.9523075983925,0.0,0.0,-2089.696887166551,0.0,0.0,3225.618154350776,0.0,0.0,-3059.3523958584738,0.0,0.0,1901.754013590844,0.0,0.0,325.2767592222867,0.0,0.0,7041.723240776965,0.0,0.0
2030-02-20 08:00:00,-1195.2217251183379,1377.387695115684,0.0,0.0,0.0,0.0,-5310.32698485161,0.0,0.0,-956.9699851619291,0.0,0.0,1140.369641195356,0.0,0.0,-2954.8415160498125,0.0,0.0,-2229.1341991591466,0.0,0.0,4174.257765455886,0.0,0.0,-3043.8329808474473,0.0,0.0,1873.69425690564,0.0,0.0,274.21455317064914,0.0,0.0,6850.403479348999,0.0,0.0
2030-02-20 09:00:00,-613.2353553120661,1630.719161310516,0.0,0.0,0.0,0.0,-5412.215300054629,0.0,0.0,-792.8836376983975,0.0,0.0,229.9394590792499,0.0,0.0,-3837.711509902086,0.0,0.0,-916.0943425123428,0.0,0.0,4133.78680717164,0.0,0.0,-2722.655466212684,0.0,0.0,933.3501841358161,0.0,0.0,495.37941438544567,0.0,0.0,6871.620585618612,0.0,0.0
2030-02-20 10:00:00,-39.80001219212136,1341.5266054817387,0.0,0.0,0.0,0.0,-5606.885408566004,0.0,0.0,-624.7076632934575,0.0,0.0,84.2401537846479,0.0,0.0,-3205.0500395926847,0.0,0.0,302.00860287820933,0.0,0.0,1881.3974554388496,0.0,0.0,-2368.0310730889883,0.0,0.0,1096.549154186543,0.0,0.0,466.37400474384117,0.0,0.0,6672.3782202236,0.0,0.0
