snapshot,BECCS,Biogas,Biomass,CCGT,CCGT CCS,DSR,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
01/07/2030 17:00:00,0.0,66.5226,195.1155,51133.74914961519,860.0,0.0,19318.541666248006,28697.335900351198,14815.923606,99799.1,961.171493103,6441.2426099996,105027.64539399999,647.5809762,36974.772404998395,21404.187830000003
01/07/2030 18:00:00,0.0,68.58,201.15,71130.4958739182,860.0,0.0,20220.764358,28554.5895097332,14843.587389,99799.1,987.492753702,6505.506409734,39911.590888,676.4699871,38167.28479,22994.42341
01/07/2030 19:00:00,0.0,72.2376,211.878,65237.741429479014,860.0,0.0,19836.887038,28639.850524033198,14777.978483,99799.1,866.799268029,6403.573278462,5435.911489,640.3054815,38050.018037999995,24327.41162
01/07/2030 20:00:00,0.0,70.866,207.855,61961.9447308042,860.0,0.0,19911.959929,28367.4738073332,14637.659162,99799.1,640.783071801,6215.596047342,360.257796,522.1033416,40953.025103,25261.98411
01/07/2030 21:00:00,0.0,72.9234,213.8895,66256.1703370726,860.0,0.0,19672.463775,27351.3838654332,14475.076914,99799.1,402.893352747,6025.718592414,2.30636,363.8059137,41923.287135,25463.10293
01/07/2030 22:00:00,0.0,77.2668,226.629,33015.70080782871,860.0,0.0,19552.79028,26631.3588190332,14391.520533,99799.1,305.829355779,5945.446578606,0.277046,247.0422672,41531.589818,26281.807119999998
01/07/2030 23:00:00,0.0,77.0382,225.9585,31953.269713921363,860.0,0.0,19592.885548,26330.5592749332,14417.666353,99799.1,342.31099230899997,5970.795466758,0.56595,219.0758499,37448.227842,23801.38222
02/07/2030 00:00:00,0.0,70.6374,207.1845,82675.05402040723,860.0,0.0,19299.302144,26148.2576494528,14411.809043,99799.1,343.744685397,5973.403421478,4.10949,230.8287159,33628.597373,22001.83281
02/07/2030 01:00:00,0.0,65.8368,193.104,100611.4539475892,860.0,0.0,19625.870342,26351.9520898528,14443.794659,99799.1,414.23118025499997,6040.014296718,14.623286,258.9709158,31128.789152999998,22184.45588
02/07/2030 02:00:00,0.0,69.0372,202.491,72186.3280178112,860.0,0.0,19839.798576,26773.5449164528,14586.89569,99799.1,693.375926616,6274.98750075,74.745108,385.8377193,28718.691404,21808.978916
02/07/2030 03:00:00,0.0,70.6374,207.1845,80830.79697770056,860.0,0.0,20396.297871,27588.3077422528,14954.815448,99799.1,1250.295545421,6709.924843926,276.044012,656.6636007,28910.126604,21647.87204
02/07/2030 04:00:00,0.0,66.9798,196.4565,76439.26180942322,860.0,0.0,20727.009113,27784.8927418528,15170.780797,99799.1,1546.7085282510002,6934.312952598,6651.457907,937.1201724,27966.114857,22140.113960000002
02/07/2030 05:00:00,0.0,67.6656,198.468,95180.9292795352,860.0,0.0,20657.864819,28419.6567739528,15125.738384,99799.1,1447.878321153,6848.762959734,37904.02956,998.8200333,25204.007778,24085.598769999997
02/07/2030 06:00:00,0.0,79.5528,233.334,81313.1789021582,860.0,0.0,20088.35504,28597.295711252802,14940.882129,99799.1,1177.3790242290002,6648.535169454,104661.006442,882.0742662,20014.704724,27307.8059
02/07/2030 07:00:00,0.0,88.4682,259.4835,51784.12919406962,860.0,0.0,18711.790005772997,28478.8697530528,14913.337042,99799.1,1123.555737312,6603.029106558,195600.04689099998,778.2578145,15872.882658,28395.460310000002
02/07/2030 08:00:00,0.0,75.8952,222.606,11359.74490098021,860.0,0.0,15985.721279132998,28495.4484910528,14861.434266,99799.1,1049.079733182,6543.266590206,281935.763067,737.5007448,16077.023613,27258.65555
02/07/2030 09:00:00,0.0,68.58,201.15,3997.10380887,860.0,0.0,2530.6003841,28684.9315177528,13663.022091361,99799.1,1018.782639603,6515.458349718,349891.785813,695.5704513000001,18965.584208,26212.87145
02/07/2030 10:00:00,0.0,88.6968,260.154,3500.4002723,860.0,0.0,2289.5413157,28592.7056430568,14790.624488357,99799.1,971.9286064109999,6422.6517481436,384138.952346,664.5326949,19455.723057,26821.6338
02/07/2030 11:00:00,0.0,94.4118,276.9165,2928.2108688,860.0,0.0,2360.228084,28476.6470091568,14727.104532,99799.1,835.760192427,6322.7681370380005,392199.225382,607.8533787,22600.239627,23911.92392
02/07/2030 12:00:00,0.0,93.0402,272.8935,2995.0162757,860.0,0.0,2126.420777,28355.853726656802,14710.367005,99799.1,802.892364039,6295.8665618396,382826.545694,555.9287355,24426.403643999998,22573.08726
02/07/2030 13:00:00,0.0,93.2688,273.564,2896.466543746005,860.0,0.0,2714.1426122100015,28374.807256856802,14668.515168,98988.27421464899,751.641472359,6259.926929529201,359790.655009,532.0051047,30162.554975,23629.78477
02/07/2030 14:00:00,0.0,81.8388,240.039,10537.896620853995,860.0,0.0,11345.175302655654,27752.009843719825,14696.715663,99195.5,798.579144918,6301.410642782001,313451.426476,531.4653018,32131.198545,24461.5123
02/07/2030 15:00:00,0.0,82.0674,240.7095,37026.53387354195,860.0,0.0,19809.359995,27801.8555320268,14748.42289,97987.1,877.265113266,6359.4993077996005,249384.859843,574.4397042,36120.282874656004,25028.742619999997
02/07/2030 16:00:00,0.0,96.6978,283.6215,71988.49963311419,860.0,0.0,19810.956979,28412.6993814568,14752.597192,99799.1,890.679577194,6373.92149507,179056.487015,604.2862683,41441.520669,26892.80184
02/07/2030 17:00:00,0.0,94.1832,276.246,82717.28870446562,860.0,0.0,20156.133501,28495.4484910528,14795.011877,99799.1,953.198817318,6473.884389822,101766.832963,632.2768785000001,44465.471109,29406.564469999998
02/07/2030 18:00:00,0.0,95.0976,278.928,98525.6489035682,860.0,0.0,20200.503838,27981.485209352802,14823.617271,99799.1,979.744488948,6488.948144094,39236.595875,659.9041848,46337.263213,31902.908040000002
02/07/2030 19:00:00,0.0,92.8116,272.223,97992.7496560172,860.0,0.0,20101.994264,28047.8001613528,14758.859449,99799.1,860.258649879,6388.336494606,5308.450892,625.3174746,47000.61812,33577.1312
02/07/2030 20:00:00,0.0,91.2114,267.5295,87268.73083341497,860.0,0.0,19897.020414,27723.312438452802,14622.303128,99799.1,636.390343152,6203.947390686,274.524912,508.8249081,48584.132316999996,34273.870780000005
02/07/2030 21:00:00,0.0,82.7532,242.721,87378.18121119622,860.0,0.0,19663.630679,27098.0326393528,14465.457743,99799.1,407.022087753,6020.580832542,1.3475,356.6852397,47435.989963,34529.69596
02/07/2030 22:00:00,0.0,89.3826,262.1655,86361.9407081902,860.0,0.0,19274.405842,26044.0431049528,14391.97957,99799.1,315.76840848,5944.650918846,0.0,246.2030658,44981.341123,36750.962889999995
02/07/2030 23:00:00,0.0,89.6112,262.836,85060.44471631444,860.0,0.0,19593.126313,25489.8129064528,14414.900464,99799.1,346.721859612,5966.649121926001,0.169246,230.4076635,41518.634145,33727.40004
03/07/2030 00:00:00,0.0,72.6948,213.219,69254.21867733121,860.0,0.0,19583.140602,25468.0685103272,14408.709148,99799.1,348.58690781399997,5968.67561067,4.2270199999999996,241.7827896,37758.617621,30605.95785
03/07/2030 01:00:00,0.0,72.4662,212.5485,79501.56550931219,860.0,0.0,19624.999568,25451.4897723272,14439.293551,99799.1,419.526444762,6032.650621686,17.479316,270.6944283,35056.975977,27218.28052
03/07/2030 02:00:00,0.0,70.866,207.855,74674.9016352962,860.0,0.0,19838.451786,25453.8570966272,14581.264863,99799.1,696.38054517,6263.58813879,76.526268,403.426314,32492.18154,23071.63768
03/07/2030 03:00:00,0.0,73.3806,215.2305,82970.3125208336,860.0,0.0,20389.653464,25757.0314329272,14941.3379,99799.1,1248.706191789,6688.2930990780005,313.347988,679.5763443,30071.53277,20607.69368
03/07/2030 04:00:00,0.0,72.9234,213.8895,85839.82114845021,860.0,0.0,20709.918637,26680.7434518272,15149.451784,99799.1,1539.639610677,6907.206400062,6501.038419,963.9067923,27392.697583,19340.6688
03/07/2030 05:00:00,0.0,94.869,278.2575,97640.86644922121,860.0,0.0,20383.554712,27159.1819332272,15122.976283,99799.1,1467.271061415,6841.484397702,38368.912741,1032.0053724,23998.485018,19521.16841
03/07/2030 06:00:00,0.0,103.3272,303.066,78048.3750019196,860.0,0.0,20105.661997,27547.6172838272,14943.939723,99799.1,1202.9201210429999,6646.887185886,102935.13706000001,923.0829209999999,20690.715479,20498.3865
03/07/2030 07:00:00,0.0,114.5286,335.9205,38942.9211159626,860.0,0.0,20002.1781177836,27497.8810698272,14914.710398,99799.1,1144.77114888,6599.183562702,190281.066133,820.0620207,18253.905382,22133.9945
03/07/2030 08:00:00,0.0,110.871,325.1925,13823.113049631203,860.0,0.0,16783.244049945602,27412.612587627198,14859.548563,99799.1,1059.4746569879999,6535.784799246,272436.689777,773.9452386,19135.538896,24537.24436
03/07/2030 09:00:00,0.0,106.299,311.7825,3618.6460443,860.0,0.0,2529.768605,27298.928745927198,14833.9755,99799.1,1022.895183384,6504.28548267,335230.43445400003,721.8270783,22266.5563291,26418.37042
03/07/2030 10:00:00,0.0,102.87,301.725,3223.5902595,860.0,0.0,9587.643900083602,27103.3476382172,14418.56467085701,99799.1,977.236929432,6412.585452206,372631.115185,683.1911241,25960.624153,24275.33225
03/07/2030 11:00:00,0.0,96.4692,282.951,3069.3769019,860.0,0.0,2367.4262982,27034.6578940172,14725.899864,99799.1,849.249696348,6317.6748313436,384338.633531,626.338215,30894.362352999997,25921.700429999997
03/07/2030 12:00:00,0.0,94.1832,276.246,2943.0638357,860.0,0.0,9092.164648949607,27008.6098588172,14703.106929,99364.786691904,807.8803354620001,6285.6140587004,369009.990041,576.6550569,35329.67733,28537.8043
