snapshot,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Netherlands,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Norway,Switzerland,UK
09/10/2030 16:00:00,9.094947017729282e-13,4.547473508864641e-13,4.547473508864641e-13,5.684341886080802e-14,5.002220859751105e-12,4.547473508864641e-13,0.0,-4.547473508864641e-13,6.821210263296962e-13,-1.0913936421275139e-11,-4.547473508864641e-13,2.2737367544323206e-13,5.115907697472721e-13,7.275957614183426e-12,0.0,0.0,-1.8189894035458565e-12,-2.5011104298755527e-11,0.0,0.0,0.0,2.2737367544323206e-13,4.547473508864641e-13,0.0,1.8189894035458565e-12,5.684341886080801e-13,-1.7026195564540103e-08
09/10/2030 17:00:00,4.547473508864641e-13,-4.547473508864641e-13,-4.547473508864641e-13,1.1368683772161603e-13,4.547473508864641e-13,-4.547473508864641e-13,0.0,4.547473508864641e-13,4.092726157978177e-12,-1.1823431123048067e-11,0.0,0.0,-4.547473508864641e-13,-3.183231456205249e-12,0.0,0.0,1.8189894035458565e-12,-1.4097167877480388e-11,0.0,-4.547473508864641e-13,-2.2737367544323206e-13,0.0,-1.3642420526593924e-12,-4.547473508864641e-13,0.0,0.0,5.195033736526966e-09
09/10/2030 18:00:00,0.0,-6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,9.094947017729282e-12,-5.4569682106375694e-12,0.0,0.0,0.0,2.7284841053187847e-12,0.0,0.0,0.0,1.7280399333685637e-11,0.0,0.0,0.0,0.0,1.3642420526593924e-12,2.0463630789890885e-12,1.8189894035458565e-12,0.0,-2.2154836187837645e-08
09/10/2030 19:00:00,9.094947017729282e-13,0.0,0.0,0.0,-2.8421709430404007e-13,0.0,-1.1368683772161603e-13,-4.547473508864641e-13,0.0,-1.7280399333685637e-11,0.0,0.0,-4.547473508864641e-13,1.8189894035458565e-12,0.0,-2.2737367544323206e-13,0.0,-9.094947017729282e-12,0.0,0.0,0.0,3.410605131648481e-13,0.0,1.8189894035458565e-12,0.0,-2.7284841053187847e-12,-2.3720076569588855e-08
09/10/2030 20:00:00,0.0,0.0,0.0,2.2737367544323206e-13,-3.637978807091713e-12,0.0,-1.1368683772161603e-13,0.0,1.318767317570746e-11,9.094947017729282e-12,0.0,0.0,0.0,1.4921397450962104e-12,-1.1368683772161603e-13,-1.1368683772161603e-13,0.0,1.2732925824820995e-11,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,1.3642420526593924e-12,0.0,0.0,3.5499397199600935e-08
09/10/2030 21:00:00,-1.1368683772161603e-13,-9.094947017729282e-13,-9.094947017729282e-13,-1.1368683772161603e-13,1.3642420526593924e-12,-4.547473508864641e-13,0.0,-2.2737367544323206e-13,5.4569682106375694e-12,-1.3642420526593924e-12,0.0,-4.547473508864641e-13,0.0,3.637978807091713e-12,0.0,-5.684341886080802e-14,4.547473508864641e-13,-1.864464138634503e-11,0.0,-1.1368683772161603e-13,0.0,-2.2737367544323206e-13,-4.547473508864641e-12,2.1600499167107046e-12,3.637978807091713e-12,-1.8189894035458565e-12,-3.272589310654439e-08
09/10/2030 22:00:00,0.0,4.547473508864641e-13,-9.094947017729282e-13,0.0,3.637978807091713e-12,0.0,0.0,0.0,9.094947017729282e-13,-9.094947017729282e-12,2.2737367544323206e-13,2.2737367544323206e-13,-1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.094947017729282e-13,0.0,2.2737367544323206e-13,0.0,-1.8189894035458565e-12,9.094947017729282e-13,0.0,2.7284841053187847e-12,1.6381363820983097e-08
09/10/2030 23:00:00,0.0,4.547473508864641e-13,0.0,0.0,1.3642420526593924e-12,0.0,0.0,7.958078640513122e-13,0.0,0.0,0.0,-1.7053025658242404e-13,2.2737367544323206e-13,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,-4.547473508864641e-13,-2.2737367544323206e-13,0.0,3.3331843951600604e-09,0.0,1.3642420526593924e-12,0.0,-1.8189894035458565e-12,-4.0805161916068755e-08
10/10/2030 00:00:00,0.0,0.0,-4.547473508864641e-13,0.0,4.547473508864641e-13,0.0,1.1368683772161603e-13,6.821210263296962e-13,0.0,-1.3642420526593924e-12,0.0,4.547473508864641e-13,0.0,3.637978807091713e-12,0.0,0.0,9.094947017729282e-13,-1.8189894035458565e-12,0.0,0.0,0.0,-3.3331843951600604e-09,1.8189894035458565e-12,6.821210263296962e-13,1.8189894035458565e-12,-1.3642420526593924e-12,4.8072251956909895e-08
10/10/2030 01:00:00,4.547473508864641e-13,-4.547473508864641e-13,0.0,2.2737367544323206e-13,-9.094947017729282e-13,9.094947017729282e-13,-1.1368683772161603e-13,-4.547473508864641e-13,-8.185452315956354e-12,1.6370904631912708e-11,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13,-1.8189894035458565e-12,4.547473508864641e-13,0.0,0.0,0.0,0.0,-9.094947017729282e-13,1.8189894035458565e-12,-1.8189894035458565e-12,-2.8849171940237284e-08
