snapshot,BECCS,Biogas,Biomass,CCGT,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
14/04/2030 02:00:00,0.0,59.48964,0.0,59306.78824764375,5813.467002080517,-8.212115432115752e-09,4823.27102883,0.0,5398.6361278575305,-4.476419235288631e-13,0.0,10097.0065,-2.9994784711551148e-09,1.7763568394002505e-15
14/04/2030 03:00:00,0.0,59.48964,0.0,55900.3259803351,5697.612251132,-8.212115432115752e-09,4841.74920327,0.0,5449.26067034834,-4.476419235288631e-13,-6.938893903907228e-18,10097.0065,-7.999394979751884e-09,7.09432512735475e-14
14/04/2030 04:00:00,0.0,59.48964,60.0,52140.838576161506,5071.351718772799,-8.212115432115752e-09,4855.3319814900005,0.0,5480.47201782716,-4.476419235288631e-13,-1.5543122344752192e-15,10097.0065,5.999737567874419e-09,1.3322676295501878e-15
14/04/2030 05:00:00,0.0,59.48964,60.0,42758.13595022475,4715.66579595272,-8.212115432115752e-09,4853.88316032,0.0,5475.41668283144,-4.476419235288631e-13,1.1723955140041653e-13,10097.0065,-5.999513996712835e-09,4.285460875053104e-13
14/04/2030 06:00:00,0.0,59.48964,0.0,38329.76320041111,6078.917560662398,-8.212115432115752e-09,4847.74677384,0.0,5459.3882667319995,-4.476419235288631e-13,-1.999730159241153e-09,10097.0065,2.0002274281338828e-09,1.2212453270876722e-15
14/04/2030 07:00:00,0.0,59.48964,395.32942389659996,55780.53009147687,6695.9673321064,-8.212115432115752e-09,4843.1542145700005,0.0,5446.47959290002,-4.476419235288631e-13,8.999201384085609e-09,10097.0065,3.3639757646142243e-14,-5.1514348342607263e-14
14/04/2030 08:00:00,0.0,59.48964,9.094947017729283e-15,68794.3350310458,6701.56046608,-8.212115432115752e-09,4838.06094501,0.0,5439.52248452358,-4.476419235288631e-13,1.6000186064957234e-08,10178.3115,-1.1999219465264055e-08,1.9984014443252818e-15
14/04/2030 09:00:00,0.0,59.48964,0.0,73695.26727373243,6695.27303077,-8.212115432115752e-09,4834.20623274,0.0,5429.466506632701,-4.476419235288631e-13,1.5001035080786096e-08,10178.3115,-7.999811479919572e-09,-4.546363285840016e-13
14/04/2030 10:00:00,0.0,59.48964,0.0,78252.16816787701,6691.53915922,-8.212115432115752e-09,4831.89314709,0.0,5423.59428189184,-4.476419235288631e-13,1.6002104530343786e-08,10178.3115,6.999297696985707e-09,-5.684341886080802e-14
14/04/2030 11:00:00,0.0,59.48964,926.6999999999999,78183.73836712506,6689.44027705,-8.212115432115752e-09,4830.71714919,0.0,5419.92271012774,-4.476419235288631e-13,-6.600204471851612e-08,10178.3115,-2.9991170102938725e-09,-4.4930725806580085e-13
14/04/2030 12:00:00,0.0,1084.9831620861567,438.0255,77766.56569685851,6687.79592428,612.8735797347879,4829.6265162,189.20769212319865,5418.23782737484,-4.476419235288631e-13,-3.1001917477624374e-08,10178.3115,4.000938275128263e-09,-5.684341886080802e-14
