snapshot,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Netherlands,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Norway,Switzerland,UK
01/01/2030 15:00:00,6297.0,7759.7075,4296.73,1698.25,6285.5,4002.83,988.6,10055.0,41847.0,45668.82,4512.0,4478.4275,3795.39,22483.0,730.0,1266.61,11795.3225,16191.01,4930.8,5290.25,2596.0,1103.42,19500.0,17173.0,19373.89,6966.14,46285.76861259649
01/01/2030 16:00:00,6690.4,8160.53,4609.15,1859.0,6383.52,4263.31,983.6,10118.0,44347.0,48732.2075,4969.0,4572.5475,3852.835,24927.0,732.0,1262.84,12609.35,16481.66,4966.4,5443.25,2648.0,1171.2,20269.0,17502.0,19463.63,6696.19,48093.059274473606
01/01/2030 17:00:00,6758.4,8339.73,4591.08,1884.5,6445.0,4111.89,958.7,10122.0,47133.0,48882.2175,5079.0,4565.6125,4116.995,25770.0,721.0,1250.6,12622.3475,16577.46,5257.3,5445.75,2663.0,1188.25,22544.0,17565.0,19259.68,7675.24,49488.8322611241
01/01/2030 18:00:00,6556.8,8145.965,4491.78,1908.0,6354.4,3840.21,933.4,9984.3,47936.0,47468.39,5064.0,4575.05,4072.005,26367.0,707.0,1219.35,12348.13,16506.95,5580.2,5396.79,2655.0,1180.33,23594.0,17047.0,19122.3,7459.96,49428.042118676
01/01/2030 19:00:00,6215.5,8012.4125,4372.63,1914.0,6249.99,3687.48,905.5,9723.8,46633.0,44883.385,4992.0,4500.0225,3931.215,25863.0,683.0,1178.6,12026.2925,16161.31,5727.5,5240.5,2656.0,1166.23,24416.0,16587.0,18692.78,7151.05,47950.39224770789
01/01/2030 20:00:00,5876.8,7776.5475,4305.06,1928.5,5912.97,3506.6,860.2,10051.0,44972.0,43222.82,4719.0,4336.205,3789.815,24617.0,634.0,1105.54,11548.7375,15468.24,5709.4,5045.0,2522.0,1113.53,24588.0,16145.0,18752.14,7408.21,45273.33493234251
01/01/2030 21:00:00,5856.4,7756.8775,4108.65,1827.75,5804.24,3353.75,821.5,9989.6,45049.0,42277.8525,4468.0,4122.715,3659.67,22944.0,585.0,1021.82,10981.5125,14698.23,5515.0,4796.75,2380.0,1034.59,23403.0,15869.0,18575.64,7497.34,42188.534859995685
01/01/2030 22:00:00,5479.2,7566.1175,3864.54,1648.75,5536.9,3228.9,791.3,9696.3,45320.0,39092.87,4121.0,3886.6825,3494.39,20791.0,543.0,972.46,10403.775,13749.24,5214.1,4606.25,2263.0,965.76,21497.0,15143.0,18078.37,6775.05,38792.9625189653
01/01/2030 23:00:00,5231.4,7184.39,3674.37,1489.5,5268.06,3055.49,771.1,9393.8,43273.0,36789.9525,3808.0,3650.475,3412.28,19198.0,516.0,931.69,10044.4575,13061.35,4742.5,4444.25,2196.0,904.74,19932.0,14697.0,17933.71,6905.48,35961.254935555946
02/01/2030 00:00:00,4995.0,6680.23,3571.7,1365.5,5252.41,2992.17,762.4,9195.4,41934.0,35423.7475,3733.0,3515.4625,3278.145,17966.0,505.0,907.81,9491.27,12670.1,4351.3,4343.75,2090.0,867.68,18538.0,14783.0,17876.23,7264.91,33664.12614836558
02/01/2030 01:00:00,4952.9,6222.46,3529.88,1296.5,5128.73,2983.91,759.9,9233.8,41269.0,35284.1525,3635.0,3352.815,3100.755,17290.0,494.0,899.21,9172.975,12463.01,4022.4,4299.5,2089.0,836.43,17653.0,14677.0,17699.22,7265.86,32832.95530288398
02/01/2030 02:00:00,4921.4,6200.1575,3530.47,1271.5,5016.74,2982.94,765.6,9306.1,39070.0,36058.53,3589.0,3301.845,2979.64,17003.0,505.0,920.46,9180.0725,12498.0,3839.0,4312.25,2083.0,841.85,17227.0,14495.0,17536.65,7266.41,31684.18759777559
02/01/2030 03:00:00,5081.2,6310.9625,3610.4,1298.5,5191.23,3010.94,790.5,9568.3,38453.0,37795.6425,3659.0,3423.7,2908.955,17296.0,536.0,965.29,9327.485,12940.94,3757.6,4387.75,2208.0,862.97,17209.0,14784.0,17541.22,7266.32,30685.491099913794
02/01/2030 04:00:00,5646.5,6712.66,3747.4,1420.5,5764.91,3234.23,874.9,10235.0,40294.0,40898.7975,3947.0,3745.625,2874.46,18763.0,615.0,1132.08,9742.4675,14033.35,3741.8,4516.5,2351.0,900.31,17828.0,15267.0,17874.48,7264.08,30082.77260176937
02/01/2030 05:00:00,6478.0,7497.9425,3983.0,1674.0,6775.55,3684.11,972.0,10710.0,43926.0,47069.3175,4376.0,4281.025,2885.23,22130.0,713.0,1299.79,10707.02,17060.16,3866.7,4680.75,2657.0,932.06,20015.0,16163.0,18991.83,7263.32,30877.899653910055
02/01/2030 06:00:00,7252.5,7873.97,4376.19,1832.5,7399.61,4192.39,1066.8,11039.0,47341.0,52316.9275,4861.0,4610.05,2976.545,25693.0,799.0,1427.56,11863.75,19173.66,4224.2,4926.75,2858.0,1009.64,22493.0,17608.0,20390.75,7325.54,33753.46790316801
02/01/2030 07:00:00,7727.3,8595.195,4627.03,1974.25,7693.03,4454.28,1129.4,11101.0,49840.0,56230.99,5265.0,4782.125,3120.735,28869.0,835.0,1471.81,12917.6175,20275.26,4745.8,5111.25,3038.0,1095.5,24364.0,18126.0,20524.64,7318.06,37438.78949551657
02/01/2030 08:00:00,7975.5,8962.555,4621.34,2053.5,7918.5,4561.64,1146.3,10923.0,51363.0,57444.8325,5457.0,4850.345,3248.375,30962.0,867.0,1498.29,13512.6175,20898.73,5507.2,5185.0,3164.0,1147.68,25797.0,18348.0,20581.55,7461.16,40724.14575488882
02/01/2030 09:00:00,7983.7,9278.6875,4490.15,2052.75,7999.95,4672.54,1153.6,10617.0,52707.0,59240.69,5503.0,4887.3225,3428.295,31208.0,874.0,1531.03,13560.8875,20931.36,6140.1,5158.5,3155.0,1147.57,26894.0,18434.0,20615.23,7525.08,43388.11527090417
02/01/2030 10:00:00,7956.3,9584.5725,4356.0,2054.75,8061.76,4717.2,1156.3,10837.0,53699.0,60654.425,5504.0,4973.3625,3661.39,31206.0,870.0,1535.43,13445.0225,20994.69,6318.9,5088.75,3285.0,1165.24,27160.0,18415.0,20762.52,7387.44,44860.33035201933
02/01/2030 11:00:00,7781.7,9603.11,4185.35,2028.75,8113.35,4650.87,1160.5,10847.0,54244.0,61571.5575,5488.0,5008.6275,3778.79,30554.0,891.0,1566.28,13218.445,21083.68,6400.3,5044.0,3277.0,1149.5,27244.0,18854.0,20674.53,7352.54,45574.66383641276
02/01/2030 12:00:00,7660.4,9414.015,4091.83,1992.0,8142.54,4653.87,1157.8,10872.0,52905.0,60447.9325,5325.0,4977.6175,3840.65,30210.0,895.0,1557.23,13469.96,21114.68,6346.2,5025.25,3256.0,1132.77,27648.0,18827.0,20531.7,7405.1,45770.75020464788
02/01/2030 13:00:00,7620.4,9355.1775,4154.98,1940.0,8011.27,4593.98,1174.9,11022.0,52608.0,59188.3025,5240.0,5041.26,3869.36,30573.0,895.0,1552.76,13668.3125,20818.25,6267.0,5143.0,3182.0,1116.39,27618.0,18905.0,20487.07,7384.33,45401.04490763682
02/01/2030 14:00:00,7728.9,9317.415,4462.67,1919.25,8040.96,4541.06,1198.6,11115.0,51721.0,59014.0175,5253.0,5219.1625,3833.11,30719.0,927.0,1574.63,13783.195,21139.46,6365.9,5392.5,3090.0,1151.81,26977.0,19178.0,20647.96,7353.95,45016.70118167506
02/01/2030 15:00:00,7968.5,9382.6475,5018.5,2038.5,8157.84,4693.77,1179.2,11194.0,51130.0,59885.6625,5614.0,5443.3725,3845.965,31317.0,915.0,1572.69,14261.615,22016.21,6347.2,5927.75,3262.0,1225.37,26800.0,19256.0,20705.31,7322.33,45575.10990794173
02/01/2030 16:00:00,8217.2,9953.96,5298.67,2188.0,8143.71,4952.03,1122.8,11115.0,53900.0,61093.885,6131.0,5453.5325,4050.965,33063.0,891.0,1539.82,15241.985,22085.58,6435.4,6057.25,3235.0,1298.02,26899.0,19194.0,20474.1,7613.0,47544.4550183437
02/01/2030 17:00:00,8077.4,10058.57,5249.14,2176.75,8043.03,4679.76,1084.7,11085.0,57466.0,60650.13,6181.0,5379.945,4493.81,33043.0,855.0,1491.44,14789.12,21804.4,6751.2,6009.5,3197.0,1336.39,28084.0,18906.0,20355.54,7910.33,49036.83738776864
02/01/2030 18:00:00,7676.8,9643.87,5094.55,2177.0,8015.57,4409.69,1056.0,10896.0,58044.0,59584.1975,6130.0,5325.0625,4545.58,33006.0,823.0,1406.97,14212.8275,21579.48,7220.6,5914.0,3157.0,1350.41,28691.0,18100.0,20079.05,7481.65,48958.868939704866
02/01/2030 19:00:00,7135.1,9168.2675,4898.7,2127.0,7682.65,4117.82,1011.6,10654.0,54791.0,56000.8275,5879.0,5164.0325,4375.495,31363.0,773.0,1346.05,13568.9025,21132.61,7462.5,5669.0,3082.0,1301.07,29394.0,17590.0,19884.5,7246.72,47545.131711887654
02/01/2030 20:00:00,6632.5,8693.4675,4705.78,2111.5,7281.17,3896.17,944.8,10742.0,51752.0,53154.31,5492.0,5028.265,4189.115,28981.0,707.0,1235.62,12901.905,19844.13,7351.6,5326.0,2895.0,1221.37,28977.0,16984.0,19737.99,7569.52,44934.65436534641
02/01/2030 21:00:00,6520.2,8736.0875,4359.78,1960.25,6850.03,3706.03,888.0,10594.0,51817.0,50189.2625,5093.0,4844.4275,4011.135,26236.0,642.0,1139.64,12091.8125,18407.21,6948.0,5008.25,2726.0,1127.72,26833.0,16325.0,19346.72,7098.59,41664.56771096587
02/01/2030 22:00:00,6085.2,8608.2225,4029.69,1767.5,6347.79,3521.05,876.3,10209.0,52074.0,47103.455,4640.0,4605.375,3711.66,23645.0,581.0,1056.91,11372.4775,17091.94,6417.8,4770.0,2610.0,1041.86,24393.0,16252.0,18945.48,7304.47,37839.65607505143
02/01/2030 23:00:00,5788.2,8108.44,3817.21,1573.5,6023.58,3461.2,853.9,9888.6,49787.0,44238.405,4291.0,4296.2925,3561.305,21133.0,552.0,1018.57,10819.1275,16199.34,5835.0,4599.25,2469.0,993.03,22789.0,15914.0,18475.76,7279.24,34560.85130160469
03/01/2030 00:00:00,5515.7,7749.48,3710.04,1429.25,6012.34,3477.79,830.8,9711.6,48484.0,42383.4125,4171.0,4068.4775,3364.915,19827.0,536.0,1000.02,10405.53,15568.14,5321.9,4488.25,2368.0,935.79,21188.0,15388.0,17834.52,7370.05,32974.30535656417
03/01/2030 01:00:00,5390.6,7424.8925,3674.32,1355.75,5939.56,3445.56,825.8,9637.3,48031.0,41816.3975,4054.0,3861.405,3146.18,19025.0,523.0,993.92,10131.115,15259.93,4952.8,4470.75,2369.0,910.43,20142.0,15230.0,17652.35,7370.26,32095.963205518954
03/01/2030 02:00:00,5246.9,7332.4375,3736.66,1332.5,5858.61,3399.65,827.0,9717.8,45924.0,41849.59,3962.0,3782.2075,2982.495,18755.0,530.0,1001.85,9995.8975,15292.7,4722.4,4516.25,2336.0,914.4,19668.0,15189.0,17582.24,7329.81,30958.034735114543
03/01/2030 03:00:00,5342.0,7359.9325,3914.35,1351.0,6043.53,3434.68,845.3,9879.3,45101.0,43469.1575,4059.0,3889.9825,2890.51,19029.0,564.0,1063.55,10045.6125,15724.85,4632.0,4699.5,2428.0,970.17,19563.0,15487.0,17741.83,7328.95,29963.04336199338
03/01/2030 04:00:00,5921.9,7689.09,4392.19,1461.75,6611.17,3519.48,930.8,10501.0,47529.0,45864.725,4485.0,4186.335,2839.785,20370.0,654.0,1228.15,10357.79,16607.45,4613.8,5184.75,2566.0,1114.39,20217.0,16115.0,18087.01,7369.61,29389.456065740927
03/01/2030 05:00:00,6690.9,8431.125,4925.75,1723.25,7737.68,3920.98,1025.9,10862.0,52575.0,50854.665,5004.0,4713.895,2873.75,23651.0,766.0,1391.57,11190.8575,19030.61,4715.8,5814.75,2853.0,1388.79,22758.0,17264.0,19145.67,6805.52,30380.12934508164
03/01/2030 06:00:00,7445.4,9113.085,5371.21,1890.75,8267.63,4434.8,1112.0,11111.0,57717.0,55892.86,5559.0,5010.225,3077.49,27448.0,866.0,1512.93,12420.705,20891.19,5152.0,6304.0,3003.0,1575.76,25882.0,18274.0,20350.47,7774.41,33628.258356036094
03/01/2030 07:00:00,7887.5,9846.1925,5504.3,2019.0,8395.95,4681.89,1138.3,11076.0,60312.0,58364.28,6018.0,5147.3325,3438.985,31105.0,905.0,1559.48,13643.6225,21600.19,5948.2,6524.0,3158.0,1627.17,27877.0,18802.0,20567.92,7485.64,37686.665678615245
03/01/2030 08:00:00,8119.0,10105.2175,5315.28,2069.5,8544.22,4650.61,1144.4,11047.0,60696.0,59363.3375,6159.0,5269.1725,3796.54,33069.0,934.0,1586.33,14117.5,22186.51,6789.4,6548.75,3284.0,1636.72,29565.0,19102.0,20806.09,7534.96,41018.322341994535
03/01/2030 09:00:00,8255.9,10359.8175,5141.36,2077.5,8569.04,4692.89,1165.3,11133.0,60684.0,60057.63,6173.0,5323.405,4074.16,33030.0,944.0,1588.16,14119.7,22166.8,7093.4,6452.5,3257.0,1640.15,29646.0,19455.0,20791.82,7749.35,43523.460048694345
03/01/2030 10:00:00,8422.5,10470.4075,4910.83,2098.5,8542.93,4543.64,1163.9,11158.0,60686.0,60964.9575,6163.0,5366.5175,4250.39,32519.0,926.0,1603.46,14059.4275,22221.78,7093.2,6406.5,3365.0,1706.52,29286.0,19517.0,20391.6,7891.59,44843.32804741508
03/01/2030 11:00:00,8353.2,10252.895,4794.12,2093.75,8599.58,4537.71,1169.8,11117.0,59777.0,60692.61,6123.0,5421.055,4361.655,31746.0,938.0,1609.34,13945.945,22251.58,7096.3,6374.0,3352.0,1732.83,28899.0,19432.0,20478.48,7834.82,45461.47697906167
03/01/2030 12:00:00,8201.9,10181.8375,4729.91,2058.5,8623.69,4543.18,1158.9,11117.0,57878.0,59217.9575,5895.0,5410.1425,4462.305,31409.0,943.0,1605.62,13741.2225,22225.9,6931.8,6366.75,3313.0,1693.76,28828.0,19684.0,20512.53,7614.2,45603.88910781083
03/01/2030 13:00:00,8060.8,10036.705,4774.5,2021.5,8433.69,4517.66,1163.1,11180.0,57602.0,58408.545,5837.0,5450.4675,4454.43,32038.0,941.0,1576.81,13530.9675,22031.46,6803.3,6377.25,3250.0,1667.69,28319.0,20295.0,20609.91,7468.49,45242.12206331534
03/01/2030 14:00:00,8084.3,10032.77,4951.28,1994.75,8465.73,4501.52,1187.0,11320.0,56649.0,58067.975,5793.0,5528.3375,4409.36,32353.0,962.0,1604.91,13847.91,22237.66,6903.8,6550.75,3211.0,1638.05,27664.0,20618.0,20741.64,7858.31,44903.54163482574
03/01/2030 15:00:00,8179.4,10241.7775,5322.3,2104.0,8569.07,4714.33,1176.8,11323.0,55887.0,59323.7225,6161.0,5686.1225,4371.915,32982.0,954.0,1622.83,14476.7625,23150.1,6905.2,7037.25,3354.0,1654.08,27729.0,21119.0,20975.49,7738.36,45556.98787276476
03/01/2030 16:00:00,8303.9,10847.0175,5611.04,2238.25,8557.86,5023.9,1160.9,11286.0,58232.0,61914.3775,6630.0,5629.09,4535.42,34869.0,931.0,1591.54,15445.39,23203.08,7013.5,7108.5,3313.0,1671.28,28537.0,21184.0,20981.71,8033.15,47640.384673074004
03/01/2030 17:00:00,8135.7,10848.0425,5594.46,2225.5,8471.92,4844.25,1120.0,11203.0,61700.0,61545.46,6712.0,5550.815,4835.165,34839.0,896.0,1546.84,14935.3975,22975.16,7341.1,6986.25,3279.0,1672.6,30216.0,20797.0,20681.87,7927.39,49113.03368771733
03/01/2030 18:00:00,7736.0,10429.4,5406.1,2224.5,8409.55,4648.99,1088.1,10982.0,61966.0,59743.27,6610.0,5496.7425,4783.75,34600.0,868.0,1500.72,14308.475,22792.25,7809.7,6853.75,3244.0,1642.5,31099.0,20221.0,20471.56,7679.16,48977.9620149449
03/01/2030 19:00:00,7191.9,9860.965,5167.64,2179.75,8104.91,4323.8,1047.3,10597.0,58433.0,56607.83,6255.0,5328.3625,4558.215,32500.0,817.0,1416.21,13632.4775,22088.79,8115.1,6550.5,3146.0,1606.71,31527.0,19423.0,20255.96,7752.22,47574.308431282574
03/01/2030 20:00:00,6654.7,9363.4825,4929.16,2135.25,7648.15,4099.3,1007.6,10769.0,55249.0,53669.0875,5800.0,5155.6025,4327.685,29933.0,748.0,1311.8,12914.895,20808.94,8016.9,6032.25,2962.0,1473.18,31055.0,18905.0,20028.96,7252.69,45043.08919538886
03/01/2030 21:00:00,6547.7,9385.4075,4597.87,1994.25,7283.86,3877.57,922.2,10620.0,54963.0,51470.195,5344.0,4939.875,4078.245,26951.0,681.0,1207.42,12125.4675,19307.16,7555.3,5647.75,2782.0,1364.24,28496.0,18316.0,19651.37,7763.14,41735.84508609509
03/01/2030 22:00:00,6067.2,9126.8425,4255.59,1785.25,6893.72,3746.62,875.5,10217.0,54968.0,48351.935,4821.0,4710.165,3742.865,24108.0,617.0,1135.94,11481.5325,17997.96,6973.4,5383.5,2658.0,1252.12,25861.0,17617.0,19016.15,7352.97,37711.135888204495
03/01/2030 23:00:00,5731.4,8543.405,4052.43,1584.0,6612.09,3635.08,851.9,9928.3,52487.0,46164.69,4412.0,4397.2475,3577.08,21516.0,590.0,1095.82,10984.415,16934.73,6262.8,5194.5,2546.0,1179.02,23893.0,17265.0,18521.69,7752.6,34239.5159377351
04/01/2030 00:00:00,5529.7,7998.52,3934.81,1450.75,6653.56,3587.09,842.6,9749.8,51112.0,44741.945,4308.0,4166.6075,3433.745,19957.0,572.0,1072.84,10559.99,16426.33,5631.4,5096.5,2445.0,1132.23,22194.0,17089.0,18281.79,6710.17,33473.3046379724
04/01/2030 01:00:00,5392.6,7767.7475,3913.24,1375.0,6592.52,3600.08,828.2,9706.5,50418.0,44259.76,4178.0,3977.5625,3233.345,19203.0,557.0,1043.15,10343.3275,16085.46,5220.7,5015.5,2458.0,1104.49,21123.0,16889.0,18035.57,6822.95,32540.305069377395
04/01/2030 02:00:00,5327.9,7648.6625,3956.67,1357.75,6463.61,3684.54,848.7,9721.5,48000.0,45149.8,4127.0,3927.3575,3072.605,18948.0,567.0,1054.81,10282.435,16102.2,4985.7,5092.5,2458.0,1102.72,20600.0,16884.0,18015.24,7700.62,31355.25384541251
04/01/2030 03:00:00,5468.3,7689.86,4096.19,1378.5,6625.73,3713.19,891.3,9995.0,47131.0,46924.9525,4239.0,4054.695,3006.57,19191.0,606.0,1117.15,10292.9125,16582.54,4881.7,5242.25,2527.0,1145.55,20545.0,16873.0,18144.75,7749.66,30359.339984231436
04/01/2030 04:00:00,6030.2,8066.21,4567.22,1489.0,7215.34,3836.4,977.8,10642.0,49182.0,49768.76,4603.0,4357.0,2942.2,20576.0,699.0,1293.85,10610.4475,17476.7,4846.0,5619.0,2637.0,1261.65,21108.0,17514.0,18419.95,6935.09,29814.104023320302
04/01/2030 05:00:00,6800.5,8789.5525,5076.47,1747.5,8331.38,4252.15,1079.6,10944.0,53995.0,55701.6775,5133.0,4924.685,3000.685,23986.0,818.0,1480.84,11613.04,20125.34,4949.8,6196.25,2925.0,1514.12,23481.0,19001.0,19477.8,7748.69,30951.176764669137
04/01/2030 06:00:00,7521.5,9438.3925,5441.16,1932.0,8852.41,4796.51,1179.1,11211.0,58572.0,60084.4175,5645.0,5245.345,3231.075,27682.0,923.0,1614.23,12819.515,22094.41,5375.0,6690.0,3085.0,1686.21,26550.0,20325.0,20708.64,7100.26,34272.819577398055
04/01/2030 07:00:00,8029.7,10054.69,5557.78,2064.25,8938.52,5065.29,1208.0,11223.0,60818.0,63146.91,6104.0,5313.9625,3578.475,31384.0,955.0,1685.7,13696.39,22771.33,6177.0,6979.25,3219.0,1736.93,28789.0,20733.0,21119.4,8240.16,38249.51084417005
04/01/2030 08:00:00,8167.9,10326.375,5424.99,2124.5,9018.92,5029.83,1249.9,11156.0,61126.0,64181.9075,6176.0,5220.1525,3896.69,33040.0,969.0,1727.52,14343.7325,22910.11,6991.3,7102.25,3345.0,1766.43,30096.0,20977.0,21369.65,8526.3,41627.52253255993
04/01/2030 09:00:00,8071.6,10547.5525,5362.65,2101.25,8944.88,5211.62,1241.3,11264.0,61129.0,65557.7925,6165.0,5027.925,4138.89,32514.0,969.0,1747.17,14634.8575,22506.28,7413.6,7119.25,3294.0,1731.71,30200.0,21416.0,21151.15,8554.79,44371.73333728668
04/01/2030 10:00:00,8003.6,10784.24,5254.54,2100.25,8904.55,5224.66,1231.6,11344.0,61495.0,66891.6575,6148.0,4932.925,4263.855,31852.0,959.0,1732.23,14515.6975,22533.29,7331.9,7095.75,3378.0,1708.86,29575.0,21515.0,21221.23,8542.5,45915.98441858032
04/01/2030 11:00:00,7807.7,10760.925,5198.0,2071.25,8967.89,5126.11,1243.7,11311.0,60542.0,67097.815,6054.0,4947.235,4336.98,30754.0,973.0,1731.78,14452.3725,22831.48,7288.4,7124.25,3362.0,1703.32,29248.0,21546.0,21219.73,8382.76,46716.44915656765
04/01/2030 12:00:00,7724.6,10637.355,5152.99,2015.0,9010.03,5088.24,1227.3,11345.0,58385.0,65934.4975,5749.0,4978.135,4381.52,29763.0,976.0,1709.87,14310.02,23140.76,7036.0,6989.75,3321.0,1672.01,29226.0,21393.0,21311.76,7808.07,46968.48563943653
04/01/2030 13:00:00,7722.7,10541.44,5223.17,1966.5,8856.25,5020.49,1232.7,11472.0,58047.0,65008.21,5709.0,5141.53,4384.025,30563.0,967.0,1702.2,14246.9225,22935.28,6832.3,6918.25,3259.0,1587.2,28780.0,21475.0,21213.75,7748.21,46620.901848862195
04/01/2030 14:00:00,7822.8,10464.815,5346.03,1948.75,8893.94,4927.53,1249.2,11688.0,57005.0,64415.5275,5585.0,5425.4525,4363.235,31185.0,993.0,1720.76,14396.565,22886.29,6936.6,6999.75,3212.0,1581.78,27954.0,21677.0,21323.49,8011.93,46268.186718454606
04/01/2030 15:00:00,8011.4,10548.035,5629.24,2071.5,8816.73,5064.83,1237.5,11719.0,55884.0,64619.405,5933.0,5709.9275,4405.335,32473.0,980.0,1719.65,14774.8425,23544.26,6927.9,7369.0,3383.0,1642.6,28000.0,21702.0,21378.29,7916.99,46907.99591250794
04/01/2030 16:00:00,8235.5,10888.595,5822.38,2254.25,8689.78,5280.41,1219.0,11773.0,58053.0,66606.2575,6425.0,5756.7225,4534.585,34751.0,963.0,1681.33,15624.475,23307.13,7056.5,7434.0,3358.0,1700.98,28729.0,21667.0,21141.35,7415.17,48923.881152432536
04/01/2030 17:00:00,8046.0,10904.6475,5718.46,2247.75,8500.82,5055.41,1191.8,11803.0,61480.0,66147.8,6467.0,5698.6325,4859.95,34914.0,933.0,1640.18,15056.6125,22965.64,7439.8,7279.75,3333.0,1711.57,30406.0,21104.0,20902.8,8258.09,50068.1001417455
