snapshot,Battery,Hydro,Other storage
01/01/2030 00:00:00,0.0,177783092.10295936,83.70950529700042
01/01/2030 01:00:00,0.0,177777330.2289334,238.82076565000085
01/01/2030 02:00:00,0.0,177770149.69020522,410.7244417050011
01/01/2030 03:00:00,0.0,177768876.3823195,577.1046556000013
01/01/2030 04:00:00,0.0,177768412.2370785,3198.8698619549978
01/01/2030 05:00:00,1182.4262470519898,177764807.04052955,7979.564684563994
01/01/2030 06:00:00,2057.12824705199,177764012.02907416,9313.939694082
01/01/2030 07:00:00,2057.12824705199,177761230.35967574,11932.369239302998
01/01/2030 08:00:00,2931.8302470519898,177755609.8690995,13736.082934050006
01/01/2030 09:00:00,2931.8302470519898,177751661.53278753,17594.592472089003
01/01/2030 10:00:00,2931.8302470519898,177747732.2926191,21763.480833457
01/01/2030 11:00:00,3357.464188946984,177738874.98406538,27544.26195361599
01/01/2030 12:00:00,3843.84224705199,177732203.99143058,33766.463671473975
01/01/2030 13:00:00,4737.19924705199,177723760.54870492,38867.75259927398
01/01/2030 14:00:00,4755.85424705199,177710824.60225812,43078.281830283
01/01/2030 15:00:00,4755.85424705199,177699281.87349916,43790.035215175994
01/01/2030 16:00:00,4755.85424705199,177685719.26061615,43790.035215175994
01/01/2030 17:00:00,3783.963135941851,177667979.76524526,41191.23521517859
01/01/2030 18:00:00,3783.963135941851,177635407.60342032,41191.23521517859
01/01/2030 19:00:00,3771.5264692751216,177602363.6556173,41191.23521517859
01/01/2030 20:00:00,3750.798691497365,177575677.980998,41191.23521517859
01/01/2030 21:00:00,2758.1798026094684,177545844.1998476,41101.73233499275
01/01/2030 22:00:00,1870.2194868870995,177528078.08582518,41138.94950089275
01/01/2030 23:00:00,0.0,177513529.43388394,41452.13899639275
02/01/2030 00:00:00,44.461,177505707.45809007,41954.79963547775
02/01/2030 01:00:00,88.922,177483056.46899796,42557.12236759875
02/01/2030 02:00:00,133.38299999999998,177467188.77115858,43157.61039629575
02/01/2030 03:00:00,730.6757178599958,177459577.36844668,43686.71022334075
02/01/2030 04:00:00,775.1367178599958,177448961.32803097,44739.02955301377
02/01/2030 05:00:00,775.1367178599958,177434159.46052426,44739.02955301377
02/01/2030 06:00:00,775.1367178599958,177410120.71843606,44739.02955301377
02/01/2030 07:00:00,725.7356067489341,177364001.21502703,44739.02955301377
02/01/2030 08:00:00,725.7356067489341,177328156.75690943,42706.17241015865
02/01/2030 09:00:00,725.7356067489341,177291900.70989165,41920.28131192944
02/01/2030 10:00:00,725.7356067489341,177251815.3562307,38134.29114633435
02/01/2030 11:00:00,725.7356067489341,177218837.18039614,38134.29114633435
02/01/2030 12:00:00,725.7356067489341,177199264.02338552,38134.29114633435
02/01/2030 13:00:00,725.7356067489341,177172855.9555064,38134.29114633435
02/01/2030 14:00:00,676.3344956378724,177149447.1909702,38134.29114633435
02/01/2030 15:00:00,676.3344956378724,177109803.354821,38134.29114633435
02/01/2030 16:00:00,676.3344956378724,177069948.38930675,38134.29114633435
02/01/2030 17:00:00,676.3344956378724,177012058.60720217,38134.29114633435
02/01/2030 18:00:00,676.3344956378724,176947396.81530032,36471.00237705753
02/01/2030 19:00:00,676.3344956378724,176911683.3058946,34438.14523420242
02/01/2030 20:00:00,626.9333845268106,176884400.43103296,33812.53139386018
02/01/2030 21:00:00,597.2927178599957,176842954.53117624,32102.462574904974
02/01/2030 22:00:00,597.2927178599957,176804674.78811783,32102.462574904974
02/01/2030 23:00:00,0.0,176775405.99270076,33422.027347639974
03/01/2030 00:00:00,0.0,176761625.3142921,35011.07471223698
03/01/2030 01:00:00,0.0,176750574.7258686,35318.262830843974
03/01/2030 02:00:00,44.461,176743166.0568937,35830.15533865898
03/01/2030 03:00:00,415.41301203999615,176729622.1440469,37888.49711387798
