snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-01-01 00:00:00,1394.8978748372,31.44572375981,3320.543558466,76.756518695925,22666.244797670348,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,519.2539637879311,4737.2150785182
2030-01-01 01:00:00,1394.8978748372,31.504908158291002,3320.543558466,76.900983120532,19877.632740525492,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,541.403329399699,4700.8060939892
2030-01-01 02:00:00,1394.8978748372,31.235767361763,3320.543558466,76.244031773522,18606.233303561963,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,606.709176038864,4605.5254691796
2030-01-01 03:00:00,1394.8978748372,30.879536569543,3320.543558466,75.374500651577,19119.311227533068,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,648.4701867143231,4604.3355705948
2030-01-01 04:00:00,1394.8978748372,30.884545266472998,3320.543558466,75.386726483692,16153.255854337734,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,674.6691284023141,4700.037199986
2030-01-01 05:00:00,1394.8978748372,30.866963718043998,3320.543558466,75.343811317798,15574.08028589605,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,675.9819036692211,4712.126394181199
2030-01-01 06:00:00,1394.8978748372,30.897629209507,3320.543558466,75.418663351171,20284.443969696036,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,719.455783868103,4676.2401415155
2030-01-01 07:00:00,1394.8978748372,30.860932838072998,3320.543558466,75.32909041788301,19568.65134293085,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,785.642051747404,4657.934077593
2030-01-01 08:00:00,1394.8978748372,33.326131694875,3320.543558466,81.346445387548,21703.432517337897,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,801.746717878994,4738.900871928
2030-01-01 09:00:00,1394.8978748372,34.282486154554,3320.543558466,83.68083080436,23186.5711186427,685.8999999994867,5795.0,0.0,182.93861530585,1082.6252419527261,0.0,807.540006361177,4865.3839020101
2030-01-01 10:00:00,1394.8978748372,49.436145404205,3320.543558466,120.669711658,23186.5711186427,685.8999999994867,5795.0,0.0,1071.37445925675,2628.665559262458,0.0,795.795076123404,4927.11596696
2030-01-01 11:00:00,1394.8978748372,50.386877857135,3320.543558466,122.990374202,23186.5711186427,685.8999999994867,5795.0,0.0,1550.3321438988,2777.329688502698,0.0,711.570543084422,4706.5827074596
2030-01-01 12:00:00,1394.8978748372,50.32759124035,3320.543558466,122.84566027057001,23186.5711186427,685.8999999994867,5795.0,0.0,1654.2123458424,3113.461921227412,0.0,643.065569795181,4555.0966761652
2030-01-01 13:00:00,1394.8978748372,50.259309412746,3320.543558466,122.67898974278,23186.5711186427,685.8999999994867,5795.0,0.0,1593.0882751519,3888.758373362792,0.0,521.730167098594,4302.8801549324
2030-01-01 14:00:00,1394.8978748372,50.30827198074,3320.543558466,122.79850348949,23186.5711186427,685.8999999994867,5795.0,0.0,1124.71612787301,3814.868960488023,0.0,508.67313217885203,4059.9167759686998
2030-01-01 15:00:00,1394.8978748372,50.291917051967,3320.543558466,122.75858240493,23186.5711186427,685.8999999994867,5795.0,0.0,387.21581694825,6072.386423975511,0.0,522.376738971382,3776.9468985681
2030-01-01 16:00:00,1394.8978748372,50.389024441519,3320.543558466,122.99561384442,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,8299.402844396021,0.0,592.811145589453,3761.5937681256
2030-01-01 17:00:00,1394.8978748372,54.696401587395,3320.543558466,133.50957997065,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,8585.322398562646,0.0,703.3551747506231,3765.0214658175
2030-01-01 18:00:00,1394.8978748372,51.091161977168,3320.543558466,124.70947590374,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,8649.239845768681,0.0,849.9227812720239,3778.8486005672
2030-01-01 19:00:00,1394.8978748372,50.589270100625,3320.543558466,123.48439762298,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,6731.4837414182,0.0,980.130961338045,3802.1846666104
2030-01-01 20:00:00,1394.8978748372,50.744539705628,3320.543558466,123.86339841902,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,4646.6402657055805,0.0,1062.759458938384,3807.5211613464
2030-01-01 21:00:00,1394.8978748372,50.81609251896,3320.543558466,124.03805316367999,23186.5711186427,685.8999999994867,5795.0,0.0,0.0,565.935111376,0.0,1103.706903872001,3742.4212778208
2030-01-01 22:00:00,1394.8978748372,50.849824559555,3320.543558466,124.12039040042,22568.336006719328,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,947.8529164645109,3905.4619475135
2030-01-01 23:00:00,1394.8978748372,50.868121636106004,3320.543558466,124.16505211366999,19772.28600238502,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1004.701389422419,3812.8929366701
2030-01-02 00:00:00,1394.8978748372,51.685868074493996,3320.543558466,126.16110633924,21936.711121544784,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1025.527538137087,3966.3373929875997
2030-01-02 01:00:00,1394.8978748372,51.680654940957,3320.543558466,126.14838149353,19067.22918451891,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1111.831447356517,4399.3978382554
2030-01-02 02:00:00,1394.8978748372,51.713467016784,3320.543558466,126.22847316939,16132.320578270279,685.8999999994867,5795.0,0.0,0.0,0.0,0.0,1216.669940594965,4875.9585384028
