snapshot,EN_NorthEast,EN_NorthWest,EN_Yorkshire,EN_EastMidlands,EN_WestMidlands,EN_East,EN_London,EN_SouthEast,EN_SouthWest,EN_Wales,Scotland,NorthernIreland
2030-05-26 15:00:00,1385.3830361173411,3756.7111838669375,2839.819249551898,2554.331934107239,2949.4348101904848,3234.5772828529634,4697.41426404985,4666.813336748705,2903.89814054097,1853.6178273703467,3031.6595960805107,971.5263430940445
2030-05-26 16:00:00,1414.280856324714,3835.072735533302,2899.0552759471548,2607.6129567972916,3010.9573167003973,3302.0475999637483,4795.3980196633875,4764.158785069406,2964.4707938636643,1892.2825961108763,3094.8972362518684,991.7914920510732
2030-05-26 17:00:00,1444.5644206627703,3917.1919775553283,2961.13186177953,2663.448977197889,3075.4300267789267,3372.7533374370605,4898.080413903277,4866.172263113147,3027.9481022163745,1932.8014658168736,3161.1673262092954,1013.0284205756642
2030-05-26 18:00:00,1454.073405091471,3942.977271022349,2980.6237974538644,2680.981386613865,3095.6743411327184,3394.954811119226,4930.322499974428,4898.204310708566,3047.879862228627,1945.5243176186577,3181.976014594165,1019.6967777214574
2030-05-26 19:00:00,1446.0457167133127,3921.2087738453174,2964.16828775628,2666.180150965088,3078.5836572347403,3376.2118513854425,4903.103040148651,4871.162169863931,3031.053043402038,1934.7834135492449,3164.408874047826,1014.0672077540147
2030-05-26 20:00:00,1411.2130605946936,3826.7538647023985,2892.766772955072,2601.9566376449584,3004.42608073115,3294.884943775488,4784.996053531497,4753.82458170901,2958.0403944118766,1888.1779400643918,3088.183921506947,989.6401416380502
2030-05-26 21:00:00,1347.1150954456082,3652.9408929386177,2761.3759369609875,2483.7745356391015,2867.963626128755,3145.2297101374365,4567.659268008462,4537.903619189824,2823.6847996367683,1802.4160043390248,2947.9171461333513,944.690218001345
2030-05-26 22:00:00,1257.8931283381276,3410.9997452985726,2578.484813662111,2319.269475403039,2678.0129996522064,2936.915229294561,4265.134601522099,4237.349725304209,2636.6668431408193,1683.0386014750648,2752.6710476098365,882.121607611456
2030-05-26 23:00:00,1173.4588915181305,3182.041375307324,2405.407791068669,2163.5919033391174,2498.2552931144496,2739.7790891853224,3978.843678309997,3952.9238212783525,2459.68443689832,1570.0670964618473,2567.902028775541,822.9104846287719
2030-05-27 00:00:00,1091.7215835068826,2960.3962048816743,2237.8590520950565,2012.8868559854072,2324.2392590974014,2548.9397092000568,3701.697223829698,3677.582815078446,2288.3550568216724,1460.704034159937,2389.034749669418,765.5906345394616
2030-05-27 01:00:00,1066.5650070303543,2892.17969743689,2186.2919921063,1966.5038377358871,2270.681737148066,2490.2044073636926,3616.3988925417043,3592.8401529071043,2235.6244157295873,1427.0449828962628,2333.9841430925235,747.9491042825999
